Timestamp,Channel_1
814.90,104750.01
814.95,107868.02
815.00,107236.83
815.05,107868.02
815.10,107446.81
815.15,106297.23
815.20,103934.26
815.25,107236.83
815.30,107027.3
815.35,107027.3
815.40,107236.83
815.45,106193.36
815.50,104239.4
815.55,107027.3
815.60,107446.81
815.65,106401.21
815.70,107657.2
815.75,107657.2
815.80,104341.31
815.85,107868.02
815.90,108079.27
815.95,107236.83
816.00,107868.02
816.05,106922.68
816.10,104545.45
816.15,107027.3
816.20,107446.81
816.25,106193.36
816.30,107027.3
816.35,107236.83
816.40,104545.45
816.45,107236.83
816.50,107132.03
816.55,107027.3
816.60,107027.3
816.65,106193.36
816.70,104341.31
816.75,107027.3
816.80,107868.02
816.85,106193.36
816.90,106297.23
816.95,107446.81
817.00,104443.35
817.05,106922.68
817.10,108079.27
817.15,105366.09
817.20,107657.2
817.25,107132.03
817.30,104443.35
817.35,107236.83
817.40,108079.27
817.45,106193.36
817.50,107341.78
817.55,106089.58
817.60,105263.16
817.65,106193.36
817.70,106401.21
817.75,105985.92
817.80,107236.83
817.85,107657.2
817.90,104443.35
817.95,107236.83
818.00,106193.36
818.05,106401.21
818.10,107027.3
818.15,107027.3
818.20,104443.35
818.25,107657.2
818.30,107341.78
818.35,107132.03
818.40,107236.83
818.45,106401.21
818.50,107551.95
818.55,107657.2
818.60,107762.55
818.65,106922.68
818.70,107132.03
818.75,106922.68
818.80,107341.78
818.85,106922.68
818.90,107657.2
818.95,106089.58
819.00,107868.02
819.05,106401.21
819.10,104750.01
819.15,106401.21
819.20,107341.78
819.25,107027.3
819.30,107657.2
819.35,107027.3
819.40,105263.16
819.45,107027.3
819.50,107132.03
819.55,107446.81
819.60,107132.03
819.65,107762.55
819.70,105366.09
819.75,106401.21
819.80,107657.2
819.85,107027.3
819.90,107551.95
819.95,107236.83
820.00,105160.31
820.05,107027.3
820.10,107446.81
820.15,107657.2
820.20,107868.02
820.25,106401.21
820.30,104239.4
820.35,106193.36
820.40,107236.83
820.45,107027.3
820.50,107236.83
820.55,107132.03
820.60,105160.31
820.65,106089.58
820.70,107868.02
820.75,106922.68
820.80,106193.36
820.85,107236.83
820.90,104647.67
820.95,106193.36
821.00,107236.83
821.05,106922.68
821.10,107236.83
821.15,107657.2
821.20,104545.45
821.25,105778.9
821.30,107551.95
821.35,106401.21
821.40,107236.83
821.45,107236.83
821.50,104647.67
821.55,107446.81
821.60,107446.81
821.65,106089.58
821.70,105160.31
821.75,107868.02
821.80,105160.31
821.85,106089.58
821.90,106401.21
821.95,107973.59
822.00,107762.55
822.05,107132.03
822.10,105366.09
822.15,107868.02
822.20,107341.78
822.25,106401.21
822.30,107236.83
822.35,106401.21
822.40,104545.45
822.45,106089.58
822.50,106089.58
822.55,108503.05
822.60,106089.58
822.65,106089.58
822.70,103832.75
822.75,106401.21
822.80,107236.83
822.85,105160.31
822.90,108079.27
822.95,107132.03
823.00,105882.35
823.05,107236.83
823.10,107762.55
823.15,107973.59
823.20,107446.81
823.25,107762.55
823.30,104545.45
823.35,105985.92
823.40,107446.81
823.45,105469.14
823.50,106922.68
823.55,104443.35
823.60,103731.35
823.65,107027.3
823.70,106193.36
823.75,106089.58
823.80,105778.9
823.85,106818.19
823.90,105160.31
823.95,105778.9
824.00,106089.58
824.05,106818.19
824.10,106401.21
824.15,107657.2
824.20,104137.58
824.25,105263.16
824.30,105778.9
824.35,106922.68
824.40,106193.36
824.45,106401.21
824.50,104443.35
824.55,107027.3
824.60,107446.81
824.65,107341.78
824.70,107657.2
824.75,106297.23
824.80,104341.31
824.85,107762.55
824.90,107657.2
824.95,107027.3
825.00,106401.21
825.05,106401.21
825.10,103731.35
825.15,107027.3
825.20,106922.68
825.25,107868.02
825.30,107446.81
825.35,107027.3
825.40,104239.4
825.45,107236.83
825.50,106818.19
825.55,106401.21
825.60,108079.27
825.65,107657.2
825.70,104647.67
825.75,106193.36
825.80,107027.3
825.85,107027.3
825.90,107446.81
825.95,107341.78
826.00,103934.26
826.05,107132.03
826.10,107236.83
826.15,107446.81
826.20,107657.2
826.25,107341.78
826.30,104852.42
826.35,107236.83
826.40,107446.81
826.45,107657.2
826.50,107446.81
826.55,107446.81
826.60,104239.4
826.65,107341.78
826.70,107341.78
826.75,107868.02
826.80,105778.9
826.85,106401.21
826.90,104545.45
826.95,107341.78
827.00,107236.83
827.05,107551.95
827.10,107027.3
827.15,107236.83
827.20,104341.31
827.25,107657.2
827.30,106297.23
827.35,107868.02
827.40,107868.02
827.45,107446.81
827.50,106922.68
827.55,107132.03
827.60,107236.83
827.65,105882.35
827.70,107132.03
827.75,107027.3
827.80,107341.78
827.85,107132.03
827.90,107657.2
827.95,107236.83
828.00,107341.78
828.05,107446.81
828.10,107341.78
828.15,106193.36
828.20,107868.02
828.25,105882.35
828.30,107027.3
828.35,106193.36
