Timestamp,Channel_1,Channel_2,Channel_18,Channel_19,Channel_20,Channel_21
2026-06-10 16:32:46.045111,192918.47,-1.0,0.0,0.0,0.0,31.49
2026-06-10 16:32:46.092918,198687.11,-1.0,0.0,0.0,0.0,31.49
2026-06-10 16:32:46.212279,204687.48,-1.0,0.0,0.0,0.0,31.49
2026-06-10 16:32:46.332216,203333.33,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:46.395359,202214.03,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:46.514298,202884.61,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:46.632510,203558.19,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:46.692170,202884.61,-1.0,0.0,0.0,0.0,31.51
2026-06-10 16:32:46.812888,197601.78,-1.0,0.0,0.0,0.0,31.43
2026-06-10 16:32:46.932025,194604.31,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:47.052656,189194.95,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:47.112286,186764.7,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:47.233550,185764.13,-1.0,0.0,0.0,0.0,31.46
2026-06-10 16:32:47.309544,192918.47,-1.0,0.0,0.0,0.0,31.53
2026-06-10 16:32:47.413852,179904.3,-1.0,0.0,0.0,0.0,31.56
2026-06-10 16:32:47.652960,187166.91,-1.0,0.0,0.0,0.0,31.46
2026-06-10 16:32:47.653683,181056.94,-1.0,0.0,0.0,0.0,31.49
2026-06-10 16:32:47.776382,182413.81,-1.0,0.0,0.0,0.0,31.53
2026-06-10 16:32:47.893684,177439.03,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:47.894678,180479.44,-1.0,0.0,0.0,0.0,31.59
2026-06-10 16:32:48.012258,184572.63,-1.0,0.0,0.0,0.0,31.51
2026-06-10 16:32:48.132283,183195.05,-1.0,0.0,0.0,0.0,31.5
2026-06-10 16:32:48.252966,190631.63,-1.0,0.0,0.0,0.0,31.53
2026-06-10 16:32:48.372558,195881.5,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:48.492856,200660.73,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:48.494562,199342.06,-1.0,0.0,0.0,0.0,31.62
2026-06-10 16:32:48.612130,200440.16,-1.0,0.0,0.0,0.0,31.63
2026-06-10 16:32:48.732284,202884.61,-1.0,0.0,0.0,0.0,31.53
2026-06-10 16:32:48.794025,199561.05,-1.0,0.0,0.0,0.0,31.54
2026-06-10 16:32:48.913456,200440.16,-1.0,0.0,0.0,0.0,31.56
2026-06-10 16:32:49.032638,193338.11,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:49.092370,193758.97,-1.0,0.0,0.0,0.0,31.49
2026-06-10 16:32:49.217845,200660.73,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:49.337834,196524.31,-1.0,0.0,0.0,0.0,31.59
2026-06-10 16:32:49.392320,197601.78,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:49.512304,196954.3,-1.0,0.0,0.0,0.0,31.58
2026-06-10 16:32:49.633119,193548.39,-1.0,0.0,0.0,0.0,31.59
2026-06-10 16:32:49.693316,201102.95,-1.0,0.0,0.0,0.0,31.59
2026-06-10 16:32:49.813324,196524.31,-1.0,0.0,0.0,0.0,31.58
2026-06-10 16:32:49.932647,193548.39,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:50.002373,193548.39,-1.0,0.0,0.0,0.0,31.64
2026-06-10 16:32:50.113225,178192.94,-1.0,0.0,0.0,0.0,31.53
2026-06-10 16:32:50.232100,171371.77,-1.0,0.0,0.0,0.0,31.62
2026-06-10 16:32:50.292450,170475.56,-1.0,0.0,0.0,0.0,31.56
2026-06-10 16:32:50.412513,164877.09,-1.0,0.0,0.0,0.0,31.54
2026-06-10 16:32:50.532461,162163.86,-1.0,0.0,0.0,0.0,31.54
2026-06-10 16:32:50.652790,163174.81,-1.0,0.0,0.0,0.0,31.5
2026-06-10 16:32:50.712624,163853.05,-1.0,0.0,0.0,0.0,31.54
2026-06-10 16:32:50.833015,163174.81,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:50.900850,165392.08,-1.0,0.0,0.0,0.0,31.64
2026-06-10 16:32:51.072492,161996.12,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:51.133155,165736.56,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:51.193418,168348.64,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:51.312268,165564.19,-1.0,0.0,0.0,0.0,31.54
2026-06-10 16:32:51.432469,170833.28,-1.0,0.0,0.0,0.0,31.59
2026-06-10 16:32:51.552306,171551.72,-1.0,0.0,0.0,0.0,31.61
2026-06-10 16:32:51.672877,169762.86,-1.0,0.0,0.0,0.0,31.59
2026-06-10 16:32:51.792302,168877.17,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:51.914026,165909.08,-1.0,0.0,0.0,0.0,31.58
2026-06-10 16:32:52.038033,169053.84,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:52.154021,168877.17,-1.0,0.0,0.0,0.0,31.49
2026-06-10 16:32:52.290548,165564.19,-1.0,0.0,0.0,0.0,31.56
2026-06-10 16:32:52.401049,163513.52,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:52.403417,166254.86,-1.0,0.0,0.0,0.0,31.61
2026-06-10 16:32:52.512947,165909.08,-1.0,0.0,0.0,0.0,31.63
2026-06-10 16:32:52.632525,165564.19,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:52.695916,167997.36,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:52.817396,166254.86,-1.0,0.0,0.0,0.0,31.54
2026-06-10 16:32:52.932955,168348.64,-1.0,0.0,0.0,0.0,31.45
2026-06-10 16:32:52.992246,168348.64,-1.0,0.0,0.0,0.0,31.53
2026-06-10 16:32:53.124245,166601.59,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:53.246148,167997.36,-1.0,0.0,0.0,0.0,31.59
2026-06-10 16:32:53.353205,168172.86,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:53.412110,166601.59,-1.0,0.0,0.0,0.0,31.52
2026-06-10 16:32:53.532203,168172.86,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:53.772400,167647.09,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:53.774968,166254.86,-1.0,0.0,0.0,0.0,31.43
2026-06-10 16:32:53.836858,169053.84,-1.0,0.0,0.0,0.0,31.63
2026-06-10 16:32:53.892262,166601.59,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:54.013705,168348.64,-1.0,0.0,0.0,0.0,31.53
2026-06-10 16:32:54.195690,167997.36,-1.0,0.0,0.0,0.0,31.65
2026-06-10 16:32:54.196335,167997.36,-1.0,0.0,0.0,0.0,31.58
2026-06-10 16:32:54.313582,168172.86,-1.0,0.0,0.0,0.0,31.57
2026-06-10 16:32:54.432491,166601.59,-1.0,0.0,0.0,0.0,31.56
2026-06-10 16:32:54.492157,168348.64,-1.0,0.0,0.0,0.0,31.53
2026-06-10 16:32:54.612080,166254.86,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:54.732629,166254.86,-1.0,0.0,0.0,0.0,31.55
2026-06-10 16:32:54.793334,169762.86,-1.0,0.0,0.0,0.0,31.52
