time_s,Thumb,Index,Middle,Ring,Pinky
3.6210,-1.00000,0.52537,1.00000,1.00000,0.85246
3.6380,-1.00000,0.52537,1.00000,1.00000,0.85246
3.6550,-1.00000,0.52771,1.00000,1.00000,0.85188
3.6710,-1.00000,0.52771,1.00000,1.00000,0.85188
3.6880,-1.00000,0.52771,1.00000,1.00000,0.85188
3.7050,-1.00000,0.52771,1.00000,1.00000,0.85188
3.7220,-1.00000,0.52538,1.00000,1.00000,0.86504
3.7380,-1.00000,0.52713,1.00000,1.00000,0.86733
3.7550,-1.00000,0.52713,1.00000,1.00000,0.86733
3.7740,-1.00000,0.52887,1.00000,1.00000,0.87826
3.7900,-1.00000,0.52887,1.00000,1.00000,0.87428
3.8070,-1.00000,0.52887,1.00000,1.00000,0.87428
3.8230,-1.00000,0.52887,1.00000,1.00000,0.87428
3.8410,-1.00000,0.53938,1.00000,1.00000,0.87426
3.8580,-1.00000,0.53938,1.00000,1.00000,0.88279
3.8750,-1.00000,0.53938,1.00000,1.00000,0.88279
3.8920,-1.00000,0.53998,1.00000,1.00000,0.88336
3.9090,-1.00000,0.54759,1.00000,1.00000,0.88907
3.9250,-1.00000,0.54759,1.00000,1.00000,0.88907
3.9420,-1.00000,0.54759,1.00000,1.00000,0.88907
3.9590,-1.00000,0.55229,1.00000,1.00000,0.89421
3.9750,-1.00000,0.55229,1.00000,1.00000,0.89421
3.9920,-1.00000,0.55229,1.00000,1.00000,0.89421
4.0090,-1.00000,0.55229,1.00000,1.00000,0.89421
4.0250,-1.00000,0.55229,1.00000,1.00000,0.89421
4.0420,-1.00000,0.55229,1.00000,1.00000,0.89421
4.0590,-1.00000,0.55229,1.00000,1.00000,0.89421
4.0760,-1.00000,0.55575,1.00000,1.00000,0.89251
4.0920,-1.00000,0.56157,1.00000,1.00000,0.89308
4.1100,-1.00000,0.56157,1.00000,1.00000,0.89308
4.1270,-1.00000,0.56157,1.00000,1.00000,0.89308
4.1440,-1.00000,0.55577,1.00000,1.00000,0.91018
4.1610,-1.00000,0.55577,1.00000,1.00000,0.91018
4.1770,-1.00000,0.55577,1.00000,1.00000,0.91018
4.1940,-1.00000,0.56040,1.00000,1.00000,0.90790
4.2100,-1.00000,0.56040,1.00000,1.00000,0.90790
4.2270,-1.00000,0.56040,1.00000,1.00000,0.90790
4.2450,-1.00000,0.56040,1.00000,1.00000,0.90790
4.2620,-1.00000,0.55809,1.00000,1.00000,0.91136
4.2780,-1.00000,0.56333,1.00000,1.00000,0.90850
4.2950,-1.00000,0.56333,1.00000,1.00000,0.90850
4.3110,-1.00000,0.56567,1.00000,1.00000,0.90849
4.3270,-1.00000,0.56280,1.00000,1.00000,0.91248
4.3440,-1.00000,0.56280,1.00000,1.00000,0.91248
4.3600,-1.00000,0.56280,1.00000,1.00000,0.91248
4.3770,-1.00000,0.56398,1.00000,1.00000,0.91591
4.3940,-1.00000,0.56398,1.00000,1.00000,0.91591
4.4100,-1.00000,0.56398,1.00000,1.00000,0.91591
4.4270,-1.00000,0.56280,1.00000,1.00000,0.91419
4.4450,-1.00000,0.57099,1.00000,1.00000,0.90052
4.4610,-1.00000,0.56753,1.00000,1.00000,0.89766
4.4780,-1.00000,0.56753,1.00000,1.00000,0.89766
4.4940,-1.00000,0.56750,1.00000,1.00000,0.88854
4.5110,-1.00000,0.56750,1.00000,1.00000,0.88854
4.5270,-1.00000,0.56750,1.00000,1.00000,0.88854
4.5450,-1.00000,0.56750,1.00000,1.00000,0.88854
4.5620,-1.00000,0.56633,1.00000,1.00000,0.88968
4.5780,-1.00000,0.56633,1.00000,1.00000,0.88968
4.5940,-1.00000,0.56633,1.00000,1.00000,0.88968
4.6100,-1.00000,0.56633,1.00000,1.00000,0.88968
4.6270,-1.00000,0.56633,1.00000,1.00000,0.88968
4.6440,-1.00000,0.56633,1.00000,1.00000,0.88968
4.6610,-1.00000,0.56633,1.00000,1.00000,0.88968
4.6780,-1.00000,0.55637,1.00000,1.00000,0.88798
4.6940,-1.00000,0.55637,1.00000,1.00000,0.88798
4.7110,-1.00000,0.55637,1.00000,1.00000,0.88798
4.7280,-1.00000,0.55637,1.00000,1.00000,0.88798
4.7450,-1.00000,0.54808,1.00000,1.00000,0.88449
4.7620,-1.00000,0.55160,1.00000,1.00000,0.88449
4.7780,-1.00000,0.55160,1.00000,1.00000,0.88449
4.7950,-1.00000,0.55744,1.00000,1.00000,0.88163
4.8110,-1.00000,0.55919,1.00000,1.00000,0.88962
4.8270,-1.00000,0.55919,1.00000,1.00000,0.88962
4.8440,-1.00000,0.55919,1.00000,1.00000,0.88962
4.8600,-1.00000,0.55919,1.00000,1.00000,0.88962
4.8780,-1.00000,0.55919,1.00000,1.00000,0.88962
4.8950,-1.00000,0.55919,1.00000,1.00000,0.88962
4.9110,-1.00000,0.56317,1.00000,1.00000,0.89418
4.9280,-1.00000,0.58242,1.00000,1.00000,0.87872
4.9450,-1.00000,0.58242,1.00000,1.00000,0.87872
4.9620,-1.00000,0.58242,1.00000,1.00000,0.87872
4.9790,-1.00000,0.58242,1.00000,1.00000,0.87872
4.9960,-1.00000,0.58242,1.00000,1.00000,0.87872
5.0120,-1.00000,0.58242,1.00000,1.00000,0.87872
5.0290,-1.00000,0.58242,1.00000,1.00000,0.87872
5.0450,-1.00000,0.59247,1.00000,1.00000,0.88331
5.0620,-1.00000,0.59247,1.00000,1.00000,0.88331
5.0790,-1.00000,0.59247,1.00000,1.00000,0.88331
5.0950,-1.00000,0.59183,1.00000,1.00000,0.87246
5.1110,-1.00000,0.58312,1.00000,1.00000,0.87304
5.1290,-1.00000,0.58312,1.00000,1.00000,0.87304
5.1460,-1.00000,0.58312,1.00000,1.00000,0.87304
5.1630,-1.00000,0.57962,1.00000,1.00000,0.86791
