#,Thumb,Index,Middle,Ring,Pinky
calib_closed,162629.41,581917.24,207413.67,153725.92,236780.29
calib_half,159984.75,501775.03,190124.66,140174.32,218183.38
calib_open,157489.00,438260.68,164984.84,134856.07,196474.72
calib_span,5140.41,143656.57,42428.83,18869.85,40305.57

time_s,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
9.6590,1.00000,1.00000,0.88768,1.00000,1.00000,-0.32620,-0.25030,-0.56340
9.6760,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.6920,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.7090,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.7260,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.7420,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.7590,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.7750,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.7920,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.8090,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.8250,1.00000,1.00000,0.89193,1.00000,1.00000,0.78280,0.24330,-1.49570
9.8410,1.00000,1.00000,0.88344,1.00000,1.00000,-0.42430,0.49210,-0.04030
9.8570,1.00000,1.00000,0.87878,1.00000,1.00000,1.01460,-0.10660,-1.75530
9.8730,1.00000,1.00000,0.87160,1.00000,1.00000,0.14490,0.46560,-0.70710
9.8900,1.00000,1.00000,0.87160,1.00000,1.00000,0.14490,0.46560,-0.70710
9.9060,1.00000,1.00000,0.87136,1.00000,1.00000,-0.28990,0.53970,-0.27790
9.9230,1.00000,1.00000,0.87136,1.00000,1.00000,-0.28990,0.53970,-0.27790
9.9400,1.00000,1.00000,0.87136,1.00000,1.00000,-0.28990,0.53970,-0.27790
9.9560,1.00000,1.00000,0.87435,1.00000,1.00000,-0.40720,0.28820,-0.15320
9.9720,1.00000,1.00000,0.87133,1.00000,1.00000,0.69830,-0.05510,-1.60940
9.9890,1.00000,1.00000,0.87133,1.00000,1.00000,0.69830,-0.05510,-1.60940
10.0060,1.00000,1.00000,0.87133,1.00000,1.00000,0.69830,-0.05510,-1.60940
10.0220,1.00000,1.00000,0.87133,1.00000,1.00000,0.51580,0.29570,-0.99870
10.0390,1.00000,1.00000,0.87133,1.00000,1.00000,0.51580,0.29570,-0.99870
10.0550,1.00000,1.00000,0.87133,1.00000,1.00000,0.51580,0.29570,-0.99870
10.0720,1.00000,1.00000,0.87133,1.00000,1.00000,0.51580,0.29570,-0.99870
10.0880,1.00000,1.00000,0.88143,1.00000,1.00000,-0.29690,0.12350,-0.18100
10.1050,1.00000,1.00000,0.88143,1.00000,1.00000,-0.29690,0.12350,-0.18100
10.1210,1.00000,1.00000,0.88143,1.00000,1.00000,-0.29690,0.12350,-0.18100
10.1380,1.00000,1.00000,0.88073,1.00000,1.00000,0.45580,-0.08170,-1.12850
10.1540,1.00000,1.00000,0.88143,1.00000,1.00000,0.94570,-0.21330,-1.94030
10.1710,1.00000,1.00000,0.88143,1.00000,1.00000,0.94570,-0.21330,-1.94030
10.1880,1.00000,1.00000,0.88143,1.00000,1.00000,0.94570,-0.21330,-1.94030
10.2040,1.00000,1.00000,0.88722,1.00000,1.00000,0.34140,0.38140,-0.91890
10.2200,1.00000,1.00000,0.88699,1.00000,1.00000,0.00460,0.67810,-0.56000
10.2360,1.00000,1.00000,0.88699,1.00000,1.00000,0.00460,0.67810,-0.56000
10.2540,1.00000,1.00000,0.88699,1.00000,1.00000,0.00460,0.67810,-0.56000
10.2700,1.00000,1.00000,0.88465,1.00000,1.00000,-0.49340,0.15930,-0.09640
10.2870,1.00000,1.00000,0.88465,1.00000,1.00000,-0.49340,0.15930,-0.09640
10.3040,1.00000,1.00000,0.88465,1.00000,1.00000,-0.49340,0.15930,-0.09640
10.3210,1.00000,1.00000,0.88215,1.00000,1.00000,0.74760,-0.34110,-1.55180
10.3370,1.00000,1.00000,0.88215,1.00000,1.00000,0.95040,-0.26400,-1.69530
10.3540,1.00000,1.00000,0.88215,1.00000,1.00000,0.95040,-0.26400,-1.69530
10.3710,1.00000,1.00000,0.88215,1.00000,1.00000,0.95040,-0.26400,-1.69530
10.3880,1.00000,1.00000,0.88215,1.00000,1.00000,0.14840,0.57880,-0.83770
10.4050,1.00000,1.00000,0.88215,1.00000,1.00000,0.14840,0.57880,-0.83770
10.4220,1.00000,1.00000,0.88215,1.00000,1.00000,0.14840,0.57880,-0.83770
10.4390,1.00000,1.00000,0.88213,1.00000,1.00000,-0.40530,0.87400,0.01020
10.4560,1.00000,1.00000,0.87494,1.00000,1.00000,-0.12220,0.14840,-0.62070
10.4720,1.00000,1.00000,0.87494,1.00000,1.00000,-0.12220,0.14840,-0.62070
10.4890,1.00000,1.00000,0.87494,1.00000,1.00000,-0.12220,0.14840,-0.62070
10.5050,1.00000,1.00000,0.87424,1.00000,1.00000,1.18630,-0.55610,-2.01280
10.5210,1.00000,1.00000,0.87424,1.00000,1.00000,1.18630,-0.55610,-2.01280
10.5380,1.00000,1.00000,0.87424,1.00000,1.00000,1.18630,-0.55610,-2.01280
10.5550,1.00000,1.00000,0.87424,1.00000,1.00000,1.18630,-0.55610,-2.01280
10.5720,1.00000,1.00000,0.87907,1.00000,1.00000,-0.42870,1.01940,0.13570
10.5880,1.00000,1.00000,0.87907,1.00000,1.00000,-0.42870,1.01940,0.13570
10.6050,1.00000,1.00000,0.87907,1.00000,1.00000,-0.42870,1.01940,0.13570
10.6210,1.00000,1.00000,0.88000,1.00000,1.00000,-0.04270,0.10130,-0.44700
10.6370,1.00000,1.00000,0.88000,1.00000,1.00000,-0.04270,0.10130,-0.44700
10.6540,1.00000,1.00000,0.88000,1.00000,1.00000,-0.04270,0.10130,-0.44700
10.6710,1.00000,1.00000,0.88000,1.00000,1.00000,-0.04270,0.10130,-0.44700
10.6880,1.00000,1.00000,0.88396,1.00000,1.00000,0.71690,0.00660,-1.36790
10.7040,1.00000,1.00000,0.88396,1.00000,1.00000,0.71690,0.00660,-1.36790
10.7210,1.00000,1.00000,0.88396,1.00000,1.00000,0.71690,0.00660,-1.36790
10.7370,1.00000,1.00000,0.88396,1.00000,1.00000,0.71690,0.00660,-1.36790
10.7550,1.00000,1.00000,0.88396,1.00000,1.00000,0.71690,0.00660,-1.36790
10.7720,1.00000,1.00000,0.88396,1.00000,1.00000,0.71690,0.00660,-1.36790
10.7890,1.00000,1.00000,0.88396,1.00000,1.00000,0.71690,0.00660,-1.36790
10.8060,1.00000,1.00000,0.89375,1.00000,1.00000,-0.31940,0.48430,-0.37090
10.8240,1.00000,1.00000,0.89968,1.00000,1.00000,0.85890,-0.28720,-1.70970
10.8410,1.00000,1.00000,0.89968,1.00000,1.00000,0.85890,-0.28720,-1.70970
10.8570,1.00000,1.00000,0.90014,1.00000,1.00000,0.99310,-0.40500,-1.80850
10.8730,1.00000,1.00000,0.90014,1.00000,1.00000,0.83200,-0.20030,-1.53620
10.8890,1.00000,1.00000,0.90014,1.00000,1.00000,0.83200,-0.20030,-1.53620
10.9060,1.00000,1.00000,0.90014,1.00000,1.00000,0.83200,-0.20030,-1.53620
10.9230,1.00000,1.00000,0.89632,1.00000,1.00000,-0.26770,0.75620,-0.35940
10.9400,1.00000,1.00000,0.89995,1.00000,1.00000,-0.34720,0.73640,-0.05440
10.9560,1.00000,1.00000,0.89995,1.00000,1.00000,-0.34720,0.73640,-0.05440
10.9730,1.00000,1.00000,0.89995,1.00000,1.00000,-0.34720,0.73640,-0.05440
10.9890,1.00000,1.00000,0.89901,1.00000,1.00000,0.67250,-0.35180,-1.20630
11.0050,1.00000,1.00000,0.89901,1.00000,1.00000,0.67250,-0.35180,-1.20630
11.0210,1.00000,1.00000,0.89901,1.00000,1.00000,0.67250,-0.35180,-1.20630
11.0380,1.00000,1.00000,0.89850,1.00000,1.00000,1.02190,-0.62490,-1.49890
11.0550,1.00000,1.00000,0.90266,1.00000,1.00000,0.39800,0.68390,-0.54900
11.0720,1.00000,1.00000,0.90266,1.00000,1.00000,0.39800,0.68390,-0.54900
11.0880,1.00000,1.00000,0.90266,1.00000,1.00000,0.39800,0.68390,-0.54900
11.1050,1.00000,1.00000,0.90312,1.00000,1.00000,-0.29500,0.52440,-0.23910
11.1220,1.00000,1.00000,0.90312,1.00000,1.00000,-0.29500,0.52440,-0.23910
11.1380,1.00000,1.00000,0.90312,1.00000,1.00000,-0.29500,0.52440,-0.23910
11.1550,1.00000,1.00000,0.90312,1.00000,1.00000,-0.29500,0.52440,-0.23910
11.1710,1.00000,1.00000,0.90270,1.00000,1.00000,0.96310,-0.45360,-1.51450
11.1880,1.00000,1.00000,0.90270,1.00000,1.00000,0.96310,-0.45360,-1.51450
11.2040,1.00000,1.00000,0.90270,1.00000,1.00000,0.96310,-0.45360,-1.51450
11.2210,1.00000,1.00000,0.90153,1.00000,1.00000,0.18740,0.52190,-0.78300
11.2370,1.00000,1.00000,0.90153,1.00000,1.00000,0.18740,0.52190,-0.78300
11.2530,1.00000,1.00000,0.90153,1.00000,1.00000,0.18740,0.52190,-0.78300
11.2700,1.00000,1.00000,0.90153,1.00000,1.00000,0.18740,0.52190,-0.78300
11.2860,1.00000,1.00000,0.89857,1.00000,1.00000,0.07170,0.25300,-0.90720
11.3030,1.00000,1.00000,0.89857,1.00000,1.00000,0.07170,0.25300,-0.90720
11.3200,1.00000,1.00000,0.89857,1.00000,1.00000,0.07170,0.25300,-0.90720
11.3370,1.00000,1.00000,0.89787,1.00000,1.00000,0.50040,-0.24910,-1.42890
11.3530,1.00000,1.00000,0.89717,1.00000,1.00000,1.04750,-0.54290,-1.64920
11.3700,1.00000,1.00000,0.89717,1.00000,1.00000,1.04750,-0.54290,-1.64920
11.3870,1.00000,1.00000,0.89717,1.00000,1.00000,1.04750,-0.54290,-1.64920
11.4050,1.00000,1.00000,0.89420,1.00000,1.00000,-0.31110,0.78320,-0.23640
11.4210,1.00000,1.00000,0.89420,1.00000,1.00000,-0.31110,0.78320,-0.23640
11.4370,1.00000,1.00000,0.89420,1.00000,1.00000,-0.31110,0.78320,-0.23640
11.4530,1.00000,1.00000,0.89513,1.00000,1.00000,-0.42480,0.67860,-0.09080
11.4690,1.00000,1.00000,0.89396,1.00000,1.00000,-0.13690,0.22980,-0.37890
11.4850,1.00000,1.00000,0.89396,1.00000,1.00000,-0.13690,0.22980,-0.37890
11.5010,1.00000,1.00000,0.89396,1.00000,1.00000,-0.13690,0.22980,-0.37890
11.5170,1.00000,1.00000,0.89598,1.00000,1.00000,0.26380,0.01710,-0.87740
11.5330,1.00000,1.00000,0.89261,1.00000,1.00000,0.82690,-0.32550,-1.51520
11.5490,1.00000,1.00000,0.89261,1.00000,1.00000,0.82690,-0.32550,-1.51520
11.5660,1.00000,1.00000,0.89261,1.00000,1.00000,0.82690,-0.32550,-1.51520
11.5830,1.00000,1.00000,0.89145,1.00000,1.00000,0.01070,0.78810,-0.35790
11.5990,1.00000,1.00000,0.89145,1.00000,1.00000,0.01070,0.78810,-0.35790
11.6150,1.00000,1.00000,0.89145,1.00000,1.00000,0.01070,0.78810,-0.35790
11.6310,1.00000,1.00000,0.89145,1.00000,1.00000,0.01070,0.78810,-0.35790
11.6470,1.00000,1.00000,0.89226,1.00000,1.00000,0.28080,-0.05250,-0.91350
11.6640,1.00000,1.00000,0.89226,1.00000,1.00000,0.28080,-0.05250,-0.91350
11.6810,1.00000,1.00000,0.89226,1.00000,1.00000,0.28080,-0.05250,-0.91350
11.6980,1.00000,1.00000,0.89156,1.00000,1.00000,0.87160,-0.54530,-1.61410
11.7150,1.00000,1.00000,0.89156,1.00000,1.00000,0.87380,-0.45820,-1.61650
11.7310,1.00000,1.00000,0.89156,1.00000,1.00000,0.87380,-0.45820,-1.61650
11.7480,1.00000,1.00000,0.89156,1.00000,1.00000,0.87380,-0.45820,-1.61650
11.7640,1.00000,1.00000,0.89245,1.00000,1.00000,-0.21180,0.94920,-0.29520
11.7810,1.00000,1.00000,0.89245,1.00000,1.00000,-0.21180,0.94920,-0.29520
11.7970,1.00000,1.00000,0.89245,1.00000,1.00000,-0.21180,0.94920,-0.29520
11.8140,1.00000,1.00000,0.89245,1.00000,1.00000,-0.21180,0.94920,-0.29520
11.8310,1.00000,1.00000,0.89081,1.00000,1.00000,-0.08540,0.10030,-0.73100
11.8470,1.00000,1.00000,0.89081,1.00000,1.00000,-0.08540,0.10030,-0.73100
11.8630,1.00000,1.00000,0.89081,1.00000,1.00000,-0.08540,0.10030,-0.73100
11.8800,1.00000,1.00000,0.89127,1.00000,1.00000,0.59270,-0.49870,-1.53430
11.8970,1.00000,1.00000,0.89090,1.00000,1.00000,1.05970,-0.25940,-1.59140
11.9140,1.00000,1.00000,0.89090,1.00000,1.00000,1.05970,-0.25940,-1.59140
11.9300,1.00000,1.00000,0.89090,1.00000,1.00000,1.05970,-0.25940,-1.59140
11.9460,1.00000,1.00000,0.89277,1.00000,1.00000,0.24840,0.36230,-0.74470
11.9620,1.00000,1.00000,0.89277,1.00000,1.00000,0.24840,0.36230,-0.74470
11.9780,1.00000,1.00000,0.89277,1.00000,1.00000,0.24840,0.36230,-0.74470
11.9950,1.00000,1.00000,0.89370,1.00000,1.00000,-0.33920,0.82350,-0.24790
12.0110,1.00000,1.00000,0.88959,1.00000,1.00000,0.35580,-0.03950,-0.76130
12.0280,1.00000,1.00000,0.88959,1.00000,1.00000,0.35580,-0.03950,-0.76130
12.0440,1.00000,1.00000,0.88959,1.00000,1.00000,0.35580,-0.03950,-0.76130
12.0600,1.00000,1.00000,0.89516,1.00000,1.00000,1.13950,-0.53970,-1.69260
12.0770,1.00000,1.00000,0.89516,1.00000,1.00000,1.13950,-0.53970,-1.69260
12.0930,1.00000,1.00000,0.89516,1.00000,1.00000,1.13950,-0.53970,-1.69260
12.1090,1.00000,1.00000,0.89516,1.00000,1.00000,1.13950,-0.53970,-1.69260
12.1250,1.00000,1.00000,0.89995,1.00000,1.00000,-0.46650,0.77180,-0.15150
12.1410,1.00000,1.00000,0.89995,1.00000,1.00000,-0.46650,0.77180,-0.15150
12.1570,1.00000,1.00000,0.89995,1.00000,1.00000,-0.46650,0.77180,-0.15150
12.1740,1.00000,1.00000,0.89995,1.00000,1.00000,-0.46650,0.77180,-0.15150
12.1900,1.00000,1.00000,0.89879,1.00000,1.00000,0.06080,0.50460,-0.54410
12.2060,1.00000,1.00000,0.89879,1.00000,1.00000,0.06080,0.50460,-0.54410
12.2230,1.00000,1.00000,0.89879,1.00000,1.00000,0.06080,0.50460,-0.54410
12.2390,1.00000,1.00000,0.89856,1.00000,1.00000,0.81350,0.00590,-1.44840
12.2560,1.00000,1.00000,0.89428,1.00000,1.00000,0.83230,-0.34230,-1.72560
12.2730,1.00000,1.00000,0.89428,1.00000,1.00000,0.83230,-0.34230,-1.72560
12.2900,1.00000,1.00000,0.89428,1.00000,1.00000,0.83230,-0.34230,-1.72560
12.3060,1.00000,1.00000,0.89638,1.00000,1.00000,0.28010,0.16710,-0.98650
12.3230,1.00000,1.00000,0.89638,1.00000,1.00000,0.28010,0.16710,-0.98650
12.3400,1.00000,1.00000,0.89638,1.00000,1.00000,0.28010,0.16710,-0.98650
12.3560,1.00000,1.00000,0.89591,1.00000,1.00000,-0.01000,0.55750,-0.60320
12.3730,1.00000,1.00000,0.89039,1.00000,1.00000,-0.09490,0.37580,-0.46070
12.3900,1.00000,1.00000,0.89039,1.00000,1.00000,-0.09490,0.37580,-0.46070
12.4060,1.00000,1.00000,0.89039,1.00000,1.00000,-0.09490,0.37580,-0.46070
12.4230,1.00000,1.00000,0.89039,1.00000,1.00000,-0.09490,0.37580,-0.46070
12.4390,1.00000,1.00000,0.89039,1.00000,1.00000,-0.09490,0.37580,-0.46070
12.4560,1.00000,1.00000,0.89039,1.00000,1.00000,-0.09490,0.37580,-0.46070
12.4720,1.00000,1.00000,0.89039,1.00000,1.00000,-0.09490,0.37580,-0.46070
12.4890,1.00000,1.00000,0.89074,1.00000,1.00000,0.54170,-0.03050,-1.18800
12.5060,1.00000,1.00000,0.89214,1.00000,1.00000,-0.12690,0.73100,-0.33380
12.5230,1.00000,1.00000,0.89214,1.00000,1.00000,-0.12690,0.73100,-0.33380
12.5390,1.00000,1.00000,0.89214,1.00000,1.00000,-0.12690,0.73100,-0.33380
12.5550,1.00000,1.00000,0.89214,1.00000,1.00000,-0.12690,0.73100,-0.33380
12.5710,1.00000,1.00000,0.89214,1.00000,1.00000,-0.12690,0.73100,-0.33380
12.5880,1.00000,1.00000,0.89214,1.00000,1.00000,-0.12690,0.73100,-0.33380
12.6040,1.00000,1.00000,0.88820,1.00000,1.00000,0.15320,0.27790,-0.62510
12.6200,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.6370,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.6530,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.6700,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.6870,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.7040,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.7200,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.7360,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.7530,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.7710,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.7870,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.8040,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.8210,1.00000,1.00000,0.88703,1.00000,1.00000,0.74350,-0.29280,-1.55820
12.8370,1.00000,1.00000,0.88586,1.00000,1.00000,0.71000,0.16490,-1.22830
12.8530,1.00000,1.00000,0.87801,1.00000,1.00000,-0.27650,0.54190,-0.16450
12.8700,1.00000,1.00000,0.87801,1.00000,1.00000,-0.27650,0.54190,-0.16450
12.8870,1.00000,1.00000,0.87801,1.00000,1.00000,-0.27650,0.54190,-0.16450
12.9030,1.00000,1.00000,0.87801,1.00000,1.00000,-0.27650,0.54190,-0.16450
12.9200,1.00000,1.00000,0.87801,1.00000,1.00000,-0.27650,0.54190,-0.16450
12.9360,1.00000,1.00000,0.87801,1.00000,1.00000,-0.27650,0.54190,-0.16450
12.9530,1.00000,1.00000,0.87801,1.00000,1.00000,-0.27650,0.54190,-0.16450
12.9710,1.00000,1.00000,0.87315,1.00000,1.00000,0.35330,-0.12470,-1.07600
12.9880,1.00000,1.00000,0.87315,1.00000,1.00000,0.35330,-0.12470,-1.07600
13.0040,1.00000,1.00000,0.87315,1.00000,1.00000,0.35330,-0.12470,-1.07600
13.0210,1.00000,1.00000,0.87315,1.00000,1.00000,0.35330,-0.12470,-1.07600
13.0370,1.00000,1.00000,0.87315,1.00000,1.00000,0.35330,-0.12470,-1.07600
13.0530,1.00000,1.00000,0.87315,1.00000,1.00000,0.35330,-0.12470,-1.07600
13.0690,1.00000,1.00000,0.87315,1.00000,1.00000,0.35330,-0.12470,-1.07600
13.0850,1.00000,1.00000,0.87222,1.00000,1.00000,1.00380,-0.47560,-1.61720
13.1010,1.00000,1.00000,0.87222,1.00000,1.00000,1.00380,-0.47560,-1.61720
13.1180,1.00000,1.00000,0.87222,1.00000,1.00000,1.00380,-0.47560,-1.61720
13.1340,1.00000,1.00000,0.87222,1.00000,1.00000,1.00380,-0.47560,-1.61720
13.1510,1.00000,1.00000,0.87222,1.00000,1.00000,1.00380,-0.47560,-1.61720
13.1680,1.00000,1.00000,0.87222,1.00000,1.00000,1.00380,-0.47560,-1.61720
13.1850,1.00000,1.00000,0.87222,1.00000,1.00000,1.00380,-0.47560,-1.61720
13.2020,1.00000,1.00000,0.87631,1.00000,1.00000,-0.45120,0.44800,-0.09390
13.2180,1.00000,1.00000,0.87444,1.00000,1.00000,-0.00980,0.12810,-0.71390
13.2340,1.00000,1.00000,0.87444,1.00000,1.00000,-0.00980,0.12810,-0.71390
13.2500,1.00000,1.00000,0.87444,1.00000,1.00000,-0.00980,0.12810,-0.71390
13.2670,1.00000,1.00000,0.87444,1.00000,1.00000,-0.00980,0.12810,-0.71390
13.2840,1.00000,1.00000,0.87444,1.00000,1.00000,-0.00980,0.12810,-0.71390
13.3010,1.00000,1.00000,0.87444,1.00000,1.00000,-0.00980,0.12810,-0.71390
13.3170,1.00000,1.00000,0.87258,1.00000,1.00000,0.75540,-0.24570,-1.42250
13.3340,1.00000,1.00000,0.87532,1.00000,1.00000,-0.27160,0.58630,-0.02680
13.3520,1.00000,1.00000,0.86010,1.00000,1.00000,0.36820,0.15420,-0.92520
13.3690,1.00000,1.00000,0.86010,1.00000,1.00000,0.36820,0.15420,-0.92520
13.3850,1.00000,1.00000,0.86010,1.00000,1.00000,0.36820,0.15420,-0.92520
13.4010,1.00000,1.00000,0.86010,1.00000,1.00000,0.36820,0.15420,-0.92520
13.4170,1.00000,1.00000,0.86010,1.00000,1.00000,0.36820,0.15420,-0.92520
13.4330,1.00000,1.00000,0.86010,1.00000,1.00000,0.36820,0.15420,-0.92520
13.4490,1.00000,1.00000,0.83895,1.00000,1.00000,0.36770,0.16980,-1.07460
13.4660,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.4820,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.4990,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.5150,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.5320,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.5480,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.5640,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.5810,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.5980,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.6150,1.00000,1.00000,0.84266,1.00000,1.00000,0.60440,-0.03420,-1.35490
13.6320,1.00000,1.00000,0.84031,1.00000,1.00000,0.97190,-0.37380,-1.74020
13.6480,1.00000,1.00000,0.84031,1.00000,1.00000,0.97190,-0.37380,-1.74020
13.6640,1.00000,1.00000,0.84031,1.00000,1.00000,0.97190,-0.37380,-1.74020
13.6810,1.00000,1.00000,0.84031,1.00000,1.00000,0.97190,-0.37380,-1.74020
13.6970,1.00000,1.00000,0.84031,1.00000,1.00000,0.97190,-0.37380,-1.74020
13.7140,1.00000,1.00000,0.84031,1.00000,1.00000,0.97190,-0.37380,-1.74020
13.7300,1.00000,1.00000,0.84031,1.00000,1.00000,0.97190,-0.37380,-1.74020
13.7470,1.00000,1.00000,0.83290,1.00000,1.00000,0.25060,0.17710,-0.80930
13.7640,1.00000,1.00000,0.83313,1.00000,1.00000,0.66270,-0.21940,-1.41720
13.7810,1.00000,1.00000,0.83689,1.00000,1.00000,-0.19840,0.52510,-0.28470
13.7990,1.00000,1.00000,0.83497,1.00000,1.00000,0.47750,0.24110,-1.07380
13.8160,1.00000,1.00000,0.83497,1.00000,1.00000,0.47750,0.24110,-1.07380
13.8330,1.00000,1.00000,0.83497,1.00000,1.00000,0.47750,0.24110,-1.07380
13.8500,1.00000,1.00000,0.83497,1.00000,1.00000,0.47750,0.24110,-1.07380
13.8670,1.00000,1.00000,0.83872,1.00000,1.00000,0.84130,-0.44550,-1.55890
13.8830,1.00000,1.00000,0.84312,1.00000,1.00000,0.70250,-0.35530,-1.31540
13.8990,1.00000,1.00000,0.84312,1.00000,1.00000,0.70250,-0.35530,-1.31540
13.9150,1.00000,1.00000,0.84289,1.00000,1.00000,0.25350,0.01830,-0.81150
13.9330,1.00000,1.00000,0.84265,1.00000,1.00000,-0.38380,0.67780,-0.05950
13.9490,1.00000,1.00000,0.84265,1.00000,1.00000,-0.38380,0.67780,-0.05950
13.9650,1.00000,1.00000,0.84265,1.00000,1.00000,-0.38380,0.67780,-0.05950
13.9810,1.00000,1.00000,0.85258,1.00000,1.00000,0.25130,0.20540,-0.98060
13.9980,1.00000,1.00000,0.85444,1.00000,1.00000,0.73080,-0.29110,-1.45180
14.0150,1.00000,1.00000,0.85444,1.00000,1.00000,0.73080,-0.29110,-1.45180
14.0310,1.00000,1.00000,0.85444,1.00000,1.00000,0.73080,-0.29110,-1.45180
14.0470,1.00000,1.00000,0.85725,1.00000,1.00000,0.63900,-0.35450,-1.33640
14.0630,1.00000,1.00000,0.85725,1.00000,1.00000,0.63900,-0.35450,-1.33640
14.0790,1.00000,1.00000,0.85725,1.00000,1.00000,0.63900,-0.35450,-1.33640
14.0960,1.00000,1.00000,0.86095,1.00000,1.00000,0.17010,0.25470,-0.84130
14.1130,1.00000,1.00000,0.87234,1.00000,1.00000,-0.38970,0.82620,0.01050
14.1300,1.00000,1.00000,0.87234,1.00000,1.00000,-0.38970,0.82620,0.01050
14.1460,1.00000,1.00000,0.87234,1.00000,1.00000,-0.38970,0.82620,0.01050
14.1630,1.00000,1.00000,0.87537,1.00000,1.00000,0.46770,-0.02370,-1.13950
14.1800,1.00000,1.00000,0.87537,1.00000,1.00000,0.46770,-0.02370,-1.13950
14.1970,1.00000,1.00000,0.87537,1.00000,1.00000,0.46770,-0.02370,-1.13950
14.2140,1.00000,1.00000,0.87537,1.00000,1.00000,0.46770,-0.02370,-1.13950
14.2300,1.00000,1.00000,0.88186,1.00000,1.00000,0.51020,-0.21840,-1.17120
14.2460,1.00000,1.00000,0.88186,1.00000,1.00000,0.51020,-0.21840,-1.17120
14.2630,1.00000,1.00000,0.88186,1.00000,1.00000,0.51020,-0.21840,-1.17120
14.2790,1.00000,1.00000,0.88443,1.00000,1.00000,0.10220,0.52560,-0.64560
14.2950,1.00000,1.00000,0.88607,1.00000,1.00000,-0.06710,0.88010,-0.36700
14.3120,1.00000,1.00000,0.88607,1.00000,1.00000,-0.06710,0.88010,-0.36700
14.3290,1.00000,1.00000,0.88607,1.00000,1.00000,-0.06710,0.88010,-0.36700
14.3450,1.00000,1.00000,0.89680,1.00000,1.00000,0.41680,-0.06910,-1.05330
14.3620,1.00000,1.00000,0.89680,1.00000,1.00000,0.41680,-0.06910,-1.05330
14.3780,1.00000,1.00000,0.89680,1.00000,1.00000,0.41680,-0.06910,-1.05330
14.3940,1.00000,1.00000,0.89680,1.00000,1.00000,0.41680,-0.06910,-1.05330
14.4110,1.00000,1.00000,0.89820,1.00000,1.00000,0.76590,-0.48460,-1.46640
14.4270,1.00000,1.00000,0.89820,1.00000,1.00000,0.76590,-0.48460,-1.46640
14.4440,1.00000,1.00000,0.89820,1.00000,1.00000,0.76590,-0.48460,-1.46640
14.4620,1.00000,1.00000,0.89482,1.00000,1.00000,0.02030,0.53830,-0.51630
14.4780,1.00000,1.00000,0.89592,1.00000,1.00000,-0.22420,0.80180,-0.27210
14.4950,1.00000,1.00000,0.89592,1.00000,1.00000,-0.22420,0.80180,-0.27210
14.5110,1.00000,1.00000,0.89592,1.00000,1.00000,-0.22420,0.80180,-0.27210
14.5280,1.00000,1.00000,0.89616,1.00000,1.00000,0.24400,0.18980,-0.86080
