time_s,Thumb
16.8130,-1.00000
16.8290,-1.00000
16.8450,-1.00000
16.8620,-1.00000
16.8780,-1.00000
16.8950,-1.00000
16.9120,-1.00000
16.9290,-1.00000
16.9450,-1.00000
16.9610,-1.00000
16.9780,-1.00000
16.9940,-1.00000
17.0110,-1.00000
17.0270,-1.00000
17.0440,-1.00000
17.0600,-1.00000
17.0770,-1.00000
17.0930,-1.00000
17.1100,-1.00000
17.1270,-1.00000
17.1440,-1.00000
17.1600,-1.00000
17.1770,-1.00000
17.1930,-1.00000
17.2100,-1.00000
17.2270,-1.00000
17.2430,-1.00000
17.2590,-1.00000
17.2760,-1.00000
17.2930,-1.00000
17.3100,-1.00000
17.3280,-1.00000
17.3450,-1.00000
17.3620,-1.00000
17.3790,-1.00000
17.3960,-1.00000
17.4130,-1.00000
17.4300,-1.00000
17.4460,-1.00000
17.4630,-1.00000
17.4800,-1.00000
17.4970,-1.00000
17.5140,-1.00000
17.5310,-1.00000
17.5480,-1.00000
17.5640,-1.00000
17.5810,-1.00000
17.5980,-1.00000
17.6150,-1.00000
17.6320,-1.00000
17.6480,-1.00000
17.6650,-1.00000
17.6820,-1.00000
17.6990,-1.00000
17.7150,-1.00000
17.7320,-1.00000
17.7480,-1.00000
17.7640,-1.00000
17.7800,-1.00000
17.7960,-1.00000
17.8130,-1.00000
17.8290,-1.00000
17.8450,-1.00000
17.8620,-1.00000
17.8790,-1.00000
17.8950,-1.00000
17.9110,-1.00000
17.9280,-1.00000
17.9450,-1.00000
17.9620,-1.00000
17.9790,-1.00000
17.9960,-1.00000
18.0120,-1.00000
18.0290,-1.00000
18.0450,-1.00000
18.0610,-1.00000
18.0780,-1.00000
18.0950,-1.00000
18.1130,-1.00000
18.1300,-1.00000
18.1460,-1.00000
18.1630,-1.00000
18.1800,-1.00000
18.1970,-1.00000
18.2130,-1.00000
18.2300,-1.00000
18.2470,-1.00000
18.2630,-1.00000
18.2790,-1.00000
18.2960,-1.00000
18.3130,-1.00000
18.3290,-1.00000
18.3460,-1.00000
18.3630,-1.00000
18.3790,-1.00000
18.3960,-1.00000
18.4130,-1.00000
18.4310,-1.00000
