#,Thumb,Index,Middle,Ring,Pinky
calib_closed,170159.75,548705.87,190885.92,146156.36,227197.74
calib_half,173645.66,491602.56,181941.60,133839.56,192239.93
calib_open,168589.66,412675.80,158467.16,134426.30,187474.62
calib_span,1570.09,136030.07,32418.76,11730.06,39723.11

time_s,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
4.7430,1.00000,0.96430,0.88371,-0.04764,1.00000,0.36160,0.13880,-0.89130
4.7600,1.00000,0.96430,0.88371,-0.04764,1.00000,0.36160,0.13880,-0.89130
4.7760,1.00000,0.96077,0.88277,-0.04764,1.00000,0.35500,0.14130,-0.90770
4.7930,1.00000,0.96077,0.88277,-0.04764,1.00000,0.35500,0.14130,-0.90770
4.8100,1.00000,0.96077,0.88277,-0.04764,1.00000,0.35500,0.14130,-0.90770
4.8260,1.00000,0.96077,0.88277,-0.04764,1.00000,0.35500,0.14130,-0.90770
4.8420,1.00000,0.97379,0.88561,-0.04764,1.00000,0.36940,0.12080,-0.90450
4.8590,1.00000,0.97902,0.89059,-0.04764,1.00000,0.36550,0.12540,-0.90300
4.8760,1.00000,0.97902,0.89059,-0.04764,1.00000,0.36550,0.12540,-0.90300
4.8930,1.00000,0.98036,0.88965,-0.04764,1.00000,0.36600,0.12610,-0.89690
4.9090,1.00000,0.98669,0.88657,-0.04764,1.00000,0.37060,0.11320,-0.88210
4.9250,1.00000,0.98669,0.88657,-0.04764,1.00000,0.37060,0.11320,-0.88210
4.9420,1.00000,0.98669,0.88657,-0.04764,1.00000,0.37060,0.11320,-0.88210
4.9580,1.00000,0.97900,0.88776,-0.04764,1.00000,0.35530,0.12710,-0.87720
4.9740,1.00000,0.97900,0.88776,-0.04764,1.00000,0.35530,0.12710,-0.87720
4.9910,1.00000,0.97900,0.88776,-0.04764,1.00000,0.35530,0.12710,-0.87720
5.0080,1.00000,0.97900,0.88776,-0.04764,1.00000,0.35530,0.12710,-0.87720
5.0250,1.00000,0.97470,0.88988,-0.04764,1.00000,0.35720,0.11910,-0.89180
5.0410,1.00000,0.97470,0.88988,-0.04764,1.00000,0.35720,0.11910,-0.89180
5.0570,1.00000,0.97470,0.88988,-0.04764,1.00000,0.35720,0.11910,-0.89180
5.0740,1.00000,0.97118,0.88917,-0.04764,1.00000,0.37010,0.12300,-0.89770
5.0910,1.00000,0.96595,0.88870,-0.04764,1.00000,0.37110,0.11710,-0.89600
5.1080,1.00000,0.96595,0.88870,-0.04764,1.00000,0.37110,0.11710,-0.89600
5.1240,1.00000,0.96595,0.88870,-0.04764,1.00000,0.37110,0.11710,-0.89600
5.1400,1.00000,0.95984,0.88183,-0.04764,1.00000,0.47580,0.14790,-0.96160
5.1560,1.00000,0.95984,0.88183,-0.04764,1.00000,0.47580,0.14790,-0.96160
5.1720,1.00000,0.95984,0.88183,-0.04764,1.00000,0.47580,0.14790,-0.96160
5.1880,1.00000,0.95984,0.88183,-0.04764,1.00000,0.47580,0.14790,-0.96160
5.2040,1.00000,0.96102,0.88867,-0.04764,1.00000,0.07270,0.18710,-0.09000
5.2210,1.00000,0.96102,0.88867,-0.04764,1.00000,0.07270,0.18710,-0.09000
5.2380,1.00000,0.96102,0.88867,-0.04764,1.00000,0.07270,0.18710,-0.09000
5.2550,1.00000,0.96866,0.88868,-0.04764,1.00000,-0.55460,-0.11520,0.23200
5.2720,1.00000,0.97359,0.88892,-0.04764,1.00000,-0.96720,0.60980,-1.99790
5.2890,1.00000,0.97359,0.88892,-0.04764,1.00000,-0.96720,0.60980,-1.99790
5.3060,1.00000,0.97359,0.88892,-0.04764,1.00000,-0.96720,0.60980,-1.99790
5.3220,1.00000,0.98090,0.89531,-0.04764,1.00000,1.71310,-0.25940,-0.67320
5.3390,1.00000,0.98090,0.89531,-0.04764,1.00000,1.71310,-0.25940,-0.67320
5.3550,1.00000,0.98090,0.89531,-0.04764,1.00000,1.71310,-0.25940,-0.67320
5.3720,1.00000,0.97948,0.89081,-0.04764,1.00000,0.57100,0.84860,-0.51240
5.3880,1.00000,0.98904,0.88627,-0.04764,1.00000,0.06150,0.90720,-1.16120
5.4040,1.00000,0.98904,0.88627,-0.04764,1.00000,0.06150,0.90720,-1.16120
5.4200,1.00000,0.98904,0.88627,-0.04764,1.00000,0.06150,0.90720,-1.16120
5.4370,1.00000,0.99622,0.89219,-0.04764,1.00000,0.44140,0.17960,-0.67490
5.4540,1.00000,0.99622,0.89219,-0.04764,1.00000,0.44140,0.17960,-0.67490
5.4710,1.00000,0.99622,0.89219,-0.04764,1.00000,0.44140,0.17960,-0.67490
5.4870,1.00000,0.99622,0.89219,-0.04764,1.00000,0.44140,0.17960,-0.67490
5.5030,1.00000,1.00000,0.88581,-0.04764,1.00000,0.45240,-0.05780,-1.56650
5.5200,1.00000,1.00000,0.88581,-0.04764,1.00000,0.45240,-0.05780,-1.56650
5.5370,1.00000,1.00000,0.88581,-0.04764,1.00000,0.45240,-0.05780,-1.56650
5.5540,1.00000,1.00000,0.88321,-0.04764,1.00000,0.75810,-1.44280,-1.11730
5.5700,1.00000,1.00000,0.88320,-0.04764,1.00000,0.21080,-0.01560,-0.61410
5.5870,1.00000,1.00000,0.88320,-0.04764,1.00000,0.21080,-0.01560,-0.61410
5.6040,1.00000,1.00000,0.88320,-0.04764,1.00000,0.21080,-0.01560,-0.61410
5.6200,1.00000,0.99317,0.86995,-0.04764,1.00000,0.11520,0.77570,-0.03900
5.6370,1.00000,0.99317,0.86995,-0.04764,1.00000,0.11520,0.77570,-0.03900
5.6540,1.00000,0.99317,0.86995,-0.04764,1.00000,0.11520,0.77570,-0.03900
5.6710,1.00000,0.98583,0.87160,-0.04764,1.00000,0.15690,-0.04000,-0.68860
5.6870,1.00000,0.98583,0.87160,-0.04764,1.00000,0.15690,-0.04000,-0.68860
5.7030,1.00000,0.98583,0.87160,-0.04764,1.00000,0.15690,-0.04000,-0.68860
5.7200,1.00000,0.98583,0.87160,-0.04764,1.00000,0.15690,-0.04000,-0.68860
5.7370,1.00000,0.98583,0.87160,-0.04764,1.00000,0.15690,-0.04000,-0.68860
5.7530,1.00000,0.98583,0.87160,-0.04764,1.00000,0.15690,-0.04000,-0.68860
5.7700,1.00000,0.98583,0.87160,-0.04764,1.00000,0.15690,-0.04000,-0.68860
5.7860,1.00000,0.98583,0.87160,-0.04764,1.00000,0.15690,-0.04000,-0.68860
5.8030,1.00000,0.98615,0.86617,-0.04764,1.00000,0.82200,-0.13620,-1.39520
5.8200,1.00000,0.98634,0.86140,-0.04764,1.00000,0.24770,-0.42020,0.19740
5.8370,1.00000,0.97708,0.85925,-0.04764,1.00000,0.30210,-1.76020,-1.37230
5.8530,1.00000,0.97325,0.85664,-0.04764,1.00000,0.59120,-1.56920,-1.71140
5.8690,1.00000,0.97325,0.85664,-0.04764,1.00000,0.59120,-1.56920,-1.71140
5.8860,1.00000,0.97325,0.85664,-0.04764,1.00000,0.59120,-1.56920,-1.71140
5.9020,1.00000,0.97325,0.85664,-0.04764,1.00000,0.59120,-1.56920,-1.71140
5.9190,1.00000,0.97575,0.85877,-0.04764,1.00000,0.88180,0.77520,-2.35120
5.9350,1.00000,0.97575,0.85877,-0.04764,1.00000,0.88180,0.77520,-2.35120
5.9520,1.00000,0.97575,0.85877,-0.04764,1.00000,0.88180,0.77520,-2.35120
5.9690,1.00000,0.97575,0.85877,-0.04764,1.00000,0.88180,0.77520,-2.35120
5.9860,1.00000,0.98880,0.86305,-0.04764,1.00000,0.30620,0.70250,0.74010
6.0030,1.00000,0.99179,0.86329,-0.04764,1.00000,-0.17080,-1.63260,0.24400
6.0200,1.00000,0.99179,0.86329,-0.04764,1.00000,-0.17080,-1.63260,0.24400
6.0360,1.00000,0.98229,0.86401,-0.04764,1.00000,0.82080,-0.31990,-2.39730
6.0530,1.00000,0.98229,0.86401,-0.04764,1.00000,0.82080,-0.31990,-2.39730
6.0690,1.00000,0.98229,0.86401,-0.04764,1.00000,0.82080,-0.31990,-2.39730
6.0860,1.00000,0.98229,0.86401,-0.04764,1.00000,0.82080,-0.31990,-2.39730
6.1020,1.00000,0.99181,0.86949,-0.04764,1.00000,1.03330,1.03210,-0.84350
6.1180,1.00000,0.99181,0.86949,-0.04764,1.00000,1.03330,1.03210,-0.84350
6.1350,1.00000,0.99181,0.86949,-0.04764,1.00000,1.03330,1.03210,-0.84350
6.1510,1.00000,0.99181,0.86949,-0.04764,1.00000,1.03330,1.03210,-0.84350
6.1680,1.00000,0.99181,0.86949,-0.04764,1.00000,1.03330,1.03210,-0.84350
6.1850,1.00000,0.99181,0.86949,-0.04764,1.00000,1.03330,1.03210,-0.84350
6.2020,1.00000,0.99181,0.86949,-0.04764,1.00000,1.03330,1.03210,-0.84350
6.2180,1.00000,0.99698,0.86784,-0.04764,1.00000,0.89300,-0.66830,1.26640
6.2350,1.00000,0.99558,0.86833,-0.04764,1.00000,0.22860,-0.53480,-2.19430
6.2510,1.00000,0.99558,0.86833,-0.04764,1.00000,0.22860,-0.53480,-2.19430
6.2670,1.00000,0.99558,0.86833,-0.04764,1.00000,0.22860,-0.53480,-2.19430
6.2840,1.00000,0.99069,0.87591,-0.04764,1.00000,0.50040,1.64850,-2.54200
6.3000,1.00000,0.99069,0.87591,-0.04764,1.00000,0.50040,1.64850,-2.54200
6.3160,1.00000,0.99069,0.87591,-0.04764,1.00000,0.50040,1.64850,-2.54200
6.3320,1.00000,0.99069,0.87591,-0.04764,1.00000,0.50040,1.64850,-2.54200
6.3480,1.00000,0.99555,0.88326,-0.04764,1.00000,1.08380,0.75440,0.74010
6.3650,1.00000,0.99555,0.88326,-0.04764,1.00000,1.08380,0.75440,0.74010
6.3810,1.00000,0.99555,0.88326,-0.04764,1.00000,1.08380,0.75440,0.74010
6.3980,1.00000,0.99555,0.88326,-0.04764,1.00000,1.08380,0.75440,0.74010
6.4140,1.00000,0.99555,0.88326,-0.04764,1.00000,1.08380,0.75440,0.74010
6.4310,1.00000,0.99555,0.88326,-0.04764,1.00000,1.08380,0.75440,0.74010
6.4470,1.00000,0.99555,0.88326,-0.04764,1.00000,1.08380,0.75440,0.74010
6.4630,1.00000,0.98174,0.88467,-0.04764,1.00000,-0.26640,-1.17190,-1.32440
6.4800,1.00000,0.98938,0.88634,-0.04764,1.00000,0.03290,0.69080,-2.57250
6.4970,1.00000,0.98938,0.88634,-0.04764,1.00000,0.03290,0.69080,-2.57250
6.5130,1.00000,0.98938,0.88634,-0.04764,1.00000,0.03290,0.69080,-2.57250
6.5290,1.00000,0.98938,0.88634,-0.04764,1.00000,0.03290,0.69080,-2.57250
6.5450,1.00000,0.98938,0.88634,-0.04764,1.00000,0.03290,0.69080,-2.57250
6.5620,1.00000,0.98938,0.88634,-0.04764,1.00000,0.03290,0.69080,-2.57250
6.5780,1.00000,0.98479,0.88658,-0.04764,1.00000,0.68980,1.85220,-1.03110
6.5950,1.00000,0.99073,0.88823,-0.04764,1.00000,1.11750,-1.03630,0.33840
6.6110,1.00000,0.99073,0.88823,-0.04764,1.00000,1.11750,-1.03630,0.33840
6.6280,1.00000,0.99073,0.88823,-0.04764,1.00000,1.11750,-1.03630,0.33840
6.6440,1.00000,0.99073,0.88823,-0.04764,1.00000,1.11750,-1.03630,0.33840
6.6610,1.00000,0.99073,0.88823,-0.04764,1.00000,1.11750,-1.03630,0.33840
6.6770,1.00000,0.99073,0.88823,-0.04764,1.00000,1.11750,-1.03630,0.33840
6.6940,1.00000,0.99458,0.88088,-0.04764,1.00000,0.24080,-1.86150,-0.98970
6.7110,1.00000,0.98726,0.87615,-0.04764,1.00000,-0.60000,-0.86130,-1.94640
6.7270,1.00000,0.98726,0.87615,-0.04764,1.00000,-0.60000,-0.86130,-1.94640
6.7430,1.00000,0.98726,0.87615,-0.04764,1.00000,-0.60000,-0.86130,-1.94640
6.7600,1.00000,0.98726,0.87615,-0.04764,1.00000,-0.60000,-0.86130,-1.94640
6.7760,1.00000,0.98726,0.87615,-0.04764,1.00000,-0.60000,-0.86130,-1.94640
6.7920,1.00000,0.98726,0.87615,-0.04764,1.00000,-0.60000,-0.86130,-1.94640
6.8090,1.00000,0.98726,0.87615,-0.04764,1.00000,-0.60000,-0.86130,-1.94640
6.8250,1.00000,0.99459,0.87143,-0.04764,1.00000,0.40850,1.74120,-1.49740
6.8410,1.00000,0.99459,0.87143,-0.04764,1.00000,0.40850,1.74120,-1.49740
6.8580,1.00000,0.99459,0.87143,-0.04764,1.00000,0.40850,1.74120,-1.49740
6.8750,1.00000,0.99807,0.87780,-0.04764,1.00000,1.47300,1.99320,-0.26470
6.8930,1.00000,0.98616,0.87804,-0.04764,1.00000,-0.17840,-2.86210,-0.97770
6.9090,1.00000,0.98778,0.87685,-0.04764,1.00000,0.02390,1.39890,-2.33360
6.9260,1.00000,0.98778,0.87685,-0.04764,1.00000,0.02390,1.39890,-2.33360
6.9420,1.00000,0.98696,0.88063,-0.04764,1.00000,0.47530,1.60260,-1.61260
6.9580,1.00000,0.98696,0.88063,-0.04764,1.00000,0.47530,1.60260,-1.61260
6.9740,1.00000,0.98696,0.88063,-0.04764,1.00000,0.47530,1.60260,-1.61260
6.9900,1.00000,0.98696,0.88063,-0.04764,1.00000,0.47530,1.60260,-1.61260
7.0070,1.00000,0.98696,0.88063,-0.04764,1.00000,0.47530,1.60260,-1.61260
7.0230,1.00000,0.98696,0.88063,-0.04764,1.00000,0.47530,1.60260,-1.61260
7.0390,1.00000,0.98696,0.88063,-0.04764,1.00000,0.47530,1.60260,-1.61260
7.0550,1.00000,0.99185,0.88253,-0.04764,1.00000,1.47450,2.95070,-0.40770
7.0720,1.00000,0.98130,0.88325,-0.04764,1.00000,0.45990,-2.27210,0.09830
7.0890,1.00000,0.98565,0.88208,-0.04764,1.00000,-0.59170,-1.05330,-1.49550
7.1060,1.00000,0.98565,0.88208,-0.04764,1.00000,-0.59170,-1.05330,-1.49550
7.1230,1.00000,0.98565,0.88208,-0.04764,1.00000,-0.59170,-1.05330,-1.49550
7.1390,1.00000,0.98565,0.88208,-0.04764,1.00000,-0.59170,-1.05330,-1.49550
7.1550,1.00000,0.98565,0.88208,-0.04764,1.00000,-0.59170,-1.05330,-1.49550
7.1720,1.00000,0.97708,0.87995,-0.04764,1.00000,-0.90080,-0.42920,-2.31120
7.1890,1.00000,0.98854,0.88846,-0.04764,1.00000,0.91520,1.07160,-0.19320
7.2050,1.00000,0.98854,0.88846,-0.04764,1.00000,0.91520,1.07160,-0.19320
7.2220,1.00000,0.98854,0.88846,-0.04764,1.00000,0.91520,1.07160,-0.19320
7.2390,1.00000,0.98854,0.88846,-0.04764,1.00000,0.91520,1.07160,-0.19320
7.2550,1.00000,0.98854,0.88846,-0.04764,1.00000,0.91520,1.07160,-0.19320
7.2720,1.00000,0.98854,0.88846,-0.04764,1.00000,0.91520,1.07160,-0.19320
7.2880,1.00000,0.98854,0.88846,-0.04764,1.00000,0.91520,1.07160,-0.19320
7.3040,1.00000,0.97754,0.89959,-0.04764,1.00000,0.23720,-1.65090,-0.35870
7.3200,1.00000,0.97073,0.89770,-0.04764,1.00000,-1.11360,-0.92570,-2.09450
7.3360,1.00000,0.97073,0.89770,-0.04764,1.00000,-1.11360,-0.92570,-2.09450
7.3520,1.00000,0.97073,0.89770,-0.04764,1.00000,-1.11360,-0.92570,-2.09450
7.3680,1.00000,0.97073,0.89770,-0.04764,1.00000,-1.11360,-0.92570,-2.09450
7.3840,1.00000,0.97073,0.89770,-0.04764,1.00000,-1.11360,-0.92570,-2.09450
7.4010,1.00000,0.97073,0.89770,-0.04764,1.00000,-1.11360,-0.92570,-2.09450
7.4170,1.00000,0.98161,0.89582,-0.04764,1.00000,0.02710,1.20680,-2.70640
7.4330,1.00000,0.98394,0.90075,-0.04764,1.00000,1.40840,-0.43750,0.20280
7.4490,1.00000,0.98394,0.90075,-0.04764,1.00000,1.40840,-0.43750,0.20280
7.4660,1.00000,0.98394,0.90075,-0.04764,1.00000,1.40840,-0.43750,0.20280
7.4820,1.00000,0.98394,0.90075,-0.04764,1.00000,1.40840,-0.43750,0.20280
7.4980,1.00000,0.98394,0.90075,-0.04764,1.00000,1.40840,-0.43750,0.20280
7.5140,1.00000,0.98394,0.90075,-0.04764,1.00000,1.40840,-0.43750,0.20280
7.5310,1.00000,0.98394,0.90075,-0.04764,1.00000,1.40840,-0.43750,0.20280
7.5480,1.00000,0.98202,0.89957,-0.04764,1.00000,1.19630,-1.37690,0.79230
7.5640,1.00000,0.98202,0.89957,-0.04764,1.00000,1.19630,-1.37690,0.79230
7.5800,1.00000,0.98202,0.89957,-0.04764,1.00000,1.19630,-1.37690,0.79230
7.5960,1.00000,0.97743,0.89910,-0.04764,1.00000,-0.40040,-1.10390,-1.37320
7.6120,1.00000,0.98206,0.89957,-0.04764,1.00000,0.29180,1.92080,-2.12960
7.6290,1.00000,0.98096,0.90098,-0.04764,1.00000,0.69710,1.89880,-1.25860
7.6460,1.00000,0.98096,0.90098,-0.04764,1.00000,0.69710,1.89880,-1.25860
7.6630,1.00000,0.97064,0.89836,-0.04764,1.00000,1.66970,0.20520,1.42370
7.6800,1.00000,0.97064,0.89836,-0.04764,1.00000,1.66970,0.20520,1.42370
7.6970,1.00000,0.97064,0.89836,-0.04764,1.00000,1.66970,0.20520,1.42370
7.7140,1.00000,0.97661,0.89198,-0.04764,1.00000,2.02620,-0.95140,0.86820
7.7300,1.00000,0.97824,0.88937,-0.04764,1.00000,1.97930,-1.57400,0.80080
7.7470,1.00000,0.97824,0.88937,-0.04764,1.00000,1.97930,-1.57400,0.80080
7.7630,1.00000,0.97824,0.88937,-0.04764,1.00000,1.97930,-1.57400,0.80080
7.7800,1.00000,0.98397,0.89480,-0.04764,1.00000,-0.88180,0.01660,-2.35630
7.7970,1.00000,0.98774,0.89221,-0.04764,1.00000,-0.87400,1.20660,-2.73960
7.8140,1.00000,0.98774,0.89221,-0.04764,1.00000,-0.87400,1.20660,-2.73960
7.8300,1.00000,0.98774,0.89221,-0.04764,1.00000,-0.87400,1.20660,-2.73960
7.8460,1.00000,0.99048,0.89364,-0.04764,1.00000,0.70000,1.75140,-1.37690
7.8620,1.00000,0.99048,0.89364,-0.04764,1.00000,0.70000,1.75140,-1.37690
7.8790,1.00000,0.99048,0.89364,-0.04764,1.00000,0.70000,1.75140,-1.37690
7.8950,1.00000,0.99624,0.88795,-0.04764,1.00000,1.64650,0.09350,0.25720
7.9120,1.00000,0.98976,0.89008,-0.04764,1.00000,1.06630,-0.55020,0.80320
7.9290,1.00000,0.98976,0.89008,-0.04764,1.00000,1.06630,-0.55020,0.80320
7.9460,1.00000,0.98976,0.89008,-0.04764,1.00000,1.06630,-0.55020,0.80320
7.9620,1.00000,0.99187,0.87963,-0.04764,1.00000,-0.38820,-1.19020,-1.49720
7.9790,1.00000,0.99187,0.87963,-0.04764,1.00000,-0.38820,-1.19020,-1.49720
7.9950,1.00000,0.99187,0.87963,-0.04764,1.00000,-0.38820,-1.19020,-1.49720
8.0110,1.00000,0.98808,0.88010,-0.04764,1.00000,-1.12440,-0.49000,-2.08910
8.0280,1.00000,0.98034,0.88058,-0.04764,1.00000,-1.05240,0.67610,-3.17640
8.0450,1.00000,0.98034,0.88058,-0.04764,1.00000,-1.05240,0.67610,-3.17640
8.0620,1.00000,0.98034,0.88058,-0.04764,1.00000,-1.05240,0.67610,-3.17640
8.0790,1.00000,0.96282,0.86804,-0.04764,1.00000,0.90180,1.32000,-1.26860
8.0950,1.00000,0.96120,0.86495,-0.04764,1.00000,1.05330,0.37310,0.22840
8.1120,1.00000,0.96120,0.86495,-0.04764,1.00000,1.05330,0.37310,0.22840
8.1290,1.00000,0.96120,0.86495,-0.04764,1.00000,1.05330,0.37310,0.22840
8.1450,1.00000,0.95678,0.85783,-0.04764,1.00000,1.27860,-0.81720,1.27290
8.1620,1.00000,0.95678,0.85783,-0.04764,1.00000,1.27860,-0.81720,1.27290
8.1790,1.00000,0.95678,0.85783,-0.04764,1.00000,1.27860,-0.81720,1.27290
8.1960,1.00000,0.94714,0.85663,-0.04764,1.00000,0.18860,-1.56400,-1.36910
8.2130,1.00000,0.94155,0.84925,-0.04764,1.00000,-0.07370,-1.25200,-1.98200
8.2300,1.00000,0.94155,0.84925,-0.04764,1.00000,-0.07370,-1.25200,-1.98200
8.2470,1.00000,0.94155,0.84925,-0.04764,1.00000,-0.07370,-1.25200,-1.98200
8.2630,1.00000,0.94512,0.85091,-0.04764,1.00000,-0.10810,0.12710,-2.87260
8.2800,1.00000,0.94512,0.85091,-0.04764,1.00000,-0.10810,0.12710,-2.87260
8.2960,1.00000,0.94512,0.85091,-0.04764,1.00000,-0.10810,0.12710,-2.87260
8.3130,1.00000,0.94679,0.85233,-0.04764,1.00000,0.36500,0.91110,-3.02320
8.3300,1.00000,0.95482,0.84662,-0.04764,1.00000,0.50000,0.73050,0.13010
8.3460,1.00000,0.95482,0.84662,-0.04764,1.00000,0.50000,0.73050,0.13010
8.3630,1.00000,0.95482,0.84662,-0.04764,1.00000,0.50000,0.73050,0.13010
8.3790,1.00000,0.94932,0.84187,-0.04764,1.00000,0.56390,-1.44790,1.16140
8.3950,1.00000,0.94932,0.84187,-0.04764,1.00000,0.56390,-1.44790,1.16140
8.4110,1.00000,0.94932,0.84187,-0.04764,1.00000,0.56390,-1.44790,1.16140
8.4270,1.00000,0.94932,0.84187,-0.04764,1.00000,0.56390,-1.44790,1.16140
8.4440,1.00000,0.95151,0.83376,-0.04764,1.00000,0.18370,-0.81860,-2.63230
8.4600,1.00000,0.95151,0.83376,-0.04764,1.00000,0.18370,-0.81860,-2.63230
8.4770,1.00000,0.95151,0.83376,-0.04764,1.00000,0.18370,-0.81860,-2.63230
8.4930,1.00000,0.95706,0.83114,-0.04764,1.00000,0.21450,-0.18810,-2.87550
8.5100,1.00000,0.96703,0.82659,-0.04764,1.00000,0.51850,0.85400,-1.68190
8.5260,1.00000,0.96703,0.82659,-0.04764,1.00000,0.51850,0.85400,-1.68190
8.5430,1.00000,0.96703,0.82659,-0.04764,1.00000,0.51850,0.85400,-1.68190
8.5590,1.00000,0.95769,0.82255,-0.04764,1.00000,0.36010,1.01580,-0.21620
8.5750,1.00000,0.95769,0.82255,-0.04764,1.00000,0.36010,1.01580,-0.21620
8.5910,1.00000,0.95769,0.82255,-0.04764,1.00000,0.36010,1.01580,-0.21620
8.6080,1.00000,0.95769,0.82255,-0.04764,1.00000,0.36010,1.01580,-0.21620
8.6240,1.00000,0.94752,0.82113,-0.04764,1.00000,0.71780,-0.65780,0.57410
8.6410,1.00000,0.94752,0.82113,-0.04764,1.00000,0.71780,-0.65780,0.57410
8.6570,1.00000,0.94752,0.82113,-0.04764,1.00000,0.71780,-0.65780,0.57410
8.6730,1.00000,0.94585,0.82851,-0.04764,1.00000,0.34750,-2.01130,-0.92430
8.6890,1.00000,0.95798,0.82686,-0.04764,1.00000,0.04610,-0.04200,-2.69420
8.7050,1.00000,0.95798,0.82686,-0.04764,1.00000,0.04610,-0.04200,-2.69420
8.7220,1.00000,0.95798,0.82686,-0.04764,1.00000,0.04610,-0.04200,-2.69420
8.7380,1.00000,0.95965,0.84138,-0.04764,1.00000,0.21910,1.80000,-0.63950
8.7540,1.00000,0.95965,0.84138,-0.04764,1.00000,0.21910,1.80000,-0.63950
8.7710,1.00000,0.95965,0.84138,-0.04764,1.00000,0.21910,1.80000,-0.63950
8.7880,1.00000,0.95965,0.84138,-0.04764,1.00000,0.21910,1.80000,-0.63950
8.8040,1.00000,0.95552,0.85217,-0.04764,1.00000,1.00060,-0.74740,0.97650
8.8200,1.00000,0.95552,0.85217,-0.04764,1.00000,1.00060,-0.74740,0.97650
8.8380,1.00000,0.95552,0.85217,-0.04764,1.00000,1.00060,-0.74740,0.97650
8.8550,1.00000,0.96024,0.86073,-0.04764,1.00000,0.63000,-2.13160,-0.35060
8.8720,1.00000,0.95996,0.86476,-0.04764,1.00000,0.37210,-1.41130,-0.71930
8.8890,1.00000,0.95996,0.86476,-0.04764,1.00000,0.37210,-1.41130,-0.71930
8.9060,1.00000,0.95996,0.86476,-0.04764,1.00000,0.37210,-1.41130,-0.71930
8.9230,1.00000,0.97343,0.86903,-0.04764,1.00000,0.00680,0.51900,-2.32090
8.9400,1.00000,0.97343,0.86903,-0.04764,1.00000,0.00680,0.51900,-2.32090
8.9560,1.00000,0.97343,0.86903,-0.04764,1.00000,0.00680,0.51900,-2.32090
8.9730,1.00000,0.97728,0.86950,-0.04764,1.00000,0.19860,1.11120,-2.23360
8.9900,1.00000,0.97728,0.86950,-0.04764,1.00000,0.19860,1.11120,-2.23360
9.0070,1.00000,0.97728,0.86950,-0.04764,1.00000,0.19860,1.11120,-2.23360
9.0230,1.00000,0.97728,0.86950,-0.04764,1.00000,0.19860,1.11120,-2.23360
9.0390,1.00000,0.97314,0.87449,-0.04764,1.00000,0.63200,1.50940,-0.46770
9.0560,1.00000,0.96930,0.87211,-0.04764,1.00000,0.93700,-0.62900,0.52510
9.0730,1.00000,0.96930,0.87211,-0.04764,1.00000,0.93700,-0.62900,0.52510
9.0900,1.00000,0.96930,0.87211,-0.04764,1.00000,0.93700,-0.62900,0.52510
9.1060,1.00000,0.96685,0.87445,-0.04764,1.00000,0.24550,-1.50910,-0.63760
9.1240,1.00000,0.96685,0.87445,-0.04764,1.00000,0.24550,-1.50910,-0.63760
9.1410,1.00000,0.96685,0.87445,-0.04764,1.00000,0.24550,-1.50910,-0.63760
9.1580,1.00000,0.96264,0.86804,-0.04764,1.00000,-0.18010,0.48290,-2.81010
9.1750,1.00000,0.96264,0.86804,-0.04764,1.00000,-0.18010,0.48290,-2.81010
9.1930,1.00000,0.96264,0.86804,-0.04764,1.00000,-0.18010,0.48290,-2.81010
9.2100,1.00000,0.96264,0.86804,-0.04764,1.00000,-0.18010,0.48290,-2.81010
9.2260,1.00000,0.94976,0.86971,-0.04764,1.00000,0.77130,2.02570,-0.97160
9.2430,1.00000,0.94976,0.86971,-0.04764,1.00000,0.77130,2.02570,-0.97160
9.2600,1.00000,0.94976,0.86971,-0.04764,1.00000,0.77130,2.02570,-0.97160
9.2760,1.00000,0.94183,0.85615,-0.04764,1.00000,1.10260,-0.98500,0.88250
9.2930,1.00000,0.94183,0.85615,-0.04764,1.00000,1.10260,-0.98500,0.88250
9.3090,1.00000,0.94183,0.85615,-0.04764,1.00000,1.10260,-0.98500,0.88250
9.3250,1.00000,0.94183,0.85615,-0.04764,1.00000,1.10260,-0.98500,0.88250
9.3420,1.00000,0.93441,0.83823,-0.04764,1.00000,0.14740,-2.32240,-0.38550
9.3580,1.00000,0.93441,0.83823,-0.04764,1.00000,0.14740,-2.32240,-0.38550
9.3740,1.00000,0.93441,0.83823,-0.04764,1.00000,0.14740,-2.32240,-0.38550
9.3900,1.00000,0.93441,0.83823,-0.04764,1.00000,0.14740,-2.32240,-0.38550
9.4070,1.00000,0.91007,0.79843,-0.04764,1.00000,-0.16790,1.73900,-2.42950
9.4240,1.00000,0.91007,0.79843,-0.04764,1.00000,-0.16790,1.73900,-2.42950
9.4410,1.00000,0.91007,0.79843,-0.04764,1.00000,-0.16790,1.73900,-2.42950
9.4570,1.00000,0.90899,0.78494,-0.04764,1.00000,0.60760,1.18220,-0.41110
9.4730,1.00000,0.90899,0.78494,-0.04764,1.00000,0.60760,1.18220,-0.41110
9.4900,1.00000,0.90899,0.78494,-0.04764,1.00000,0.60760,1.18220,-0.41110
9.5060,1.00000,0.90899,0.78494,-0.04764,1.00000,0.60760,1.18220,-0.41110
9.5220,1.00000,0.90735,0.76342,-0.04764,1.00000,1.39300,-1.34100,0.75150
9.5380,1.00000,0.90735,0.76342,-0.04764,1.00000,1.39300,-1.34100,0.75150
