#,Thumb,Index,Middle,Ring,Pinky
calib_closed,166786.55,645400.19,210874.66,159935.43,246920.50
calib_half,168166.05,536475.05,195054.10,150579.83,220416.28
calib_open,165513.87,491235.01,179621.84,142322.23,195716.00
calib_span,1272.68,154165.18,31252.82,17613.20,51204.50

time_s,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
5.6490,1.00000,1.00000,1.00000,1.00000,0.39406,0.28060,-0.16320,-0.92210
5.6660,1.00000,1.00000,1.00000,1.00000,0.39406,0.28060,-0.16320,-0.92210
5.6830,1.00000,1.00000,1.00000,1.00000,0.39406,0.28060,-0.16320,-0.92210
5.7000,1.00000,1.00000,1.00000,1.00000,0.39597,0.28180,-0.16520,-0.92090
5.7170,1.00000,1.00000,1.00000,1.00000,0.39469,0.28180,-0.16470,-0.92060
5.7330,1.00000,1.00000,1.00000,1.00000,0.39469,0.28180,-0.16470,-0.92060
5.7500,1.00000,1.00000,1.00000,1.00000,0.39469,0.28180,-0.16470,-0.92060
5.7670,1.00000,1.00000,1.00000,1.00000,0.39469,0.26430,-0.16860,-0.91890
5.7840,1.00000,1.00000,1.00000,1.00000,0.39469,0.26430,-0.16860,-0.91890
5.8000,1.00000,1.00000,1.00000,1.00000,0.39469,0.26430,-0.16860,-0.91890
5.8170,1.00000,1.00000,1.00000,1.00000,0.39533,0.26380,-0.15230,-0.92350
5.8330,1.00000,1.00000,1.00000,1.00000,0.39342,0.27430,-0.15520,-0.91870
5.8500,1.00000,1.00000,1.00000,1.00000,0.39342,0.27430,-0.15520,-0.91870
5.8670,1.00000,1.00000,1.00000,1.00000,0.39342,0.27430,-0.15520,-0.91870
5.8830,1.00000,1.00000,1.00000,1.00000,0.39342,0.28040,-0.18280,-0.94010
5.8990,1.00000,1.00000,1.00000,1.00000,0.39342,0.28040,-0.18280,-0.94010
5.9160,1.00000,1.00000,1.00000,1.00000,0.39342,0.28040,-0.18280,-0.94010
5.9320,1.00000,1.00000,1.00000,1.00000,0.39342,0.28040,-0.18280,-0.94010
5.9480,1.00000,1.00000,1.00000,1.00000,0.39310,0.28040,-0.18320,-0.93840
5.9650,1.00000,1.00000,1.00000,1.00000,0.39310,0.28040,-0.18320,-0.93840
5.9810,1.00000,1.00000,1.00000,1.00000,0.39310,0.28040,-0.18320,-0.93840
5.9980,1.00000,1.00000,1.00000,1.00000,0.39310,0.28040,-0.18320,-0.93840
6.0150,1.00000,1.00000,1.00000,1.00000,0.39310,0.28040,-0.18320,-0.93840
6.0310,1.00000,1.00000,1.00000,1.00000,0.39310,0.28040,-0.18320,-0.93840
6.0480,1.00000,1.00000,1.00000,1.00000,0.39310,0.28040,-0.18320,-0.93840
6.0640,1.00000,1.00000,1.00000,1.00000,0.39310,0.26940,-0.12660,-0.91620
6.0800,1.00000,1.00000,1.00000,1.00000,0.39247,0.28210,-0.14880,-0.92450
6.0960,1.00000,1.00000,1.00000,1.00000,0.39310,0.26960,-0.17890,-0.91430
6.1120,1.00000,1.00000,1.00000,1.00000,0.39310,0.26960,-0.17890,-0.91430
6.1280,1.00000,1.00000,1.00000,1.00000,0.39342,0.27350,-0.15490,-0.91570
6.1440,1.00000,1.00000,1.00000,1.00000,0.39342,0.27350,-0.15490,-0.91570
6.1600,1.00000,1.00000,1.00000,1.00000,0.39342,0.27350,-0.15490,-0.91570
6.1770,1.00000,1.00000,1.00000,1.00000,0.39342,0.27350,-0.15490,-0.91570
6.1930,1.00000,1.00000,1.00000,1.00000,0.39342,0.27350,-0.15490,-0.91570
6.2100,1.00000,1.00000,1.00000,1.00000,0.39342,0.27350,-0.15490,-0.91570
6.2260,1.00000,1.00000,1.00000,1.00000,0.39342,0.27350,-0.15490,-0.91570
6.2430,1.00000,1.00000,1.00000,1.00000,0.39279,0.26160,-0.17690,-0.91620
6.2590,1.00000,1.00000,1.00000,1.00000,0.39279,0.26160,-0.17690,-0.91620
6.2750,1.00000,1.00000,1.00000,1.00000,0.39279,0.26160,-0.17690,-0.91620
6.2910,1.00000,1.00000,1.00000,1.00000,0.39279,0.26160,-0.17690,-0.91620
6.3080,1.00000,1.00000,1.00000,1.00000,0.39279,0.26160,-0.17690,-0.91620
6.3240,1.00000,1.00000,1.00000,1.00000,0.39279,0.26160,-0.17690,-0.91620
6.3400,1.00000,1.00000,1.00000,1.00000,0.39279,0.26160,-0.17690,-0.91620
6.3570,1.00000,1.00000,1.00000,1.00000,0.39470,0.25960,-0.16490,-0.91910
6.3740,1.00000,1.00000,1.00000,1.00000,0.39661,0.27010,-0.16620,-0.92500
6.3900,1.00000,1.00000,1.00000,1.00000,0.39660,0.27160,-0.16540,-0.92010
6.4060,1.00000,1.00000,1.00000,1.00000,0.39628,0.27400,-0.16300,-0.91910
6.4230,1.00000,1.00000,1.00000,1.00000,0.39852,0.27250,-0.16350,-0.92380
6.4410,1.00000,1.00000,1.00000,1.00000,0.39852,0.27250,-0.16350,-0.92380
6.4580,1.00000,1.00000,1.00000,1.00000,0.39852,0.27250,-0.16350,-0.92380
6.4740,1.00000,1.00000,1.00000,1.00000,0.39852,0.27250,-0.16350,-0.92380
6.4910,1.00000,1.00000,1.00000,1.00000,0.40074,0.27210,-0.17790,-0.91090
6.5080,1.00000,1.00000,1.00000,1.00000,0.40074,0.27210,-0.17790,-0.91090
6.5250,1.00000,1.00000,1.00000,1.00000,0.40074,0.27210,-0.17790,-0.91090
6.5420,1.00000,1.00000,1.00000,1.00000,0.40074,0.27210,-0.17790,-0.91090
6.5580,1.00000,1.00000,1.00000,1.00000,0.40074,0.27210,-0.17790,-0.91090
6.5750,1.00000,1.00000,1.00000,1.00000,0.40074,0.27210,-0.17790,-0.91090
6.5930,1.00000,1.00000,1.00000,1.00000,0.40074,0.27210,-0.17790,-0.91090
6.6090,1.00000,1.00000,1.00000,1.00000,0.39915,0.27080,-0.19280,-0.90740
6.6260,1.00000,1.00000,1.00000,1.00000,0.39915,0.27080,-0.19280,-0.90740
6.6420,1.00000,1.00000,1.00000,1.00000,0.39915,0.27080,-0.19280,-0.90740
6.6590,1.00000,1.00000,1.00000,1.00000,0.39915,0.27080,-0.19280,-0.90740
6.6750,1.00000,1.00000,1.00000,1.00000,0.39915,0.27080,-0.19280,-0.90740
6.6910,1.00000,1.00000,1.00000,1.00000,0.39915,0.27080,-0.19280,-0.90740
6.7080,1.00000,1.00000,1.00000,1.00000,0.39915,0.27080,-0.19280,-0.90740
6.7250,1.00000,1.00000,1.00000,1.00000,0.39661,0.26740,-0.16620,-0.91670
6.7420,1.00000,1.00000,1.00000,1.00000,0.39725,0.27670,-0.16570,-0.92960
6.7590,1.00000,1.00000,1.00000,1.00000,0.40626,0.26450,-0.14420,-0.92890
6.7750,1.00000,1.00000,1.00000,1.00000,0.40626,0.26450,-0.14420,-0.92890
6.7920,1.00000,1.00000,1.00000,1.00000,0.40626,0.26450,-0.14420,-0.92890
6.8090,1.00000,1.00000,1.00000,1.00000,0.40626,0.26450,-0.14420,-0.92890
6.8260,1.00000,1.00000,1.00000,1.00000,0.40626,0.26450,-0.14420,-0.92890
6.8420,1.00000,1.00000,1.00000,1.00000,0.40690,0.26720,-0.15270,-0.92280
6.8590,1.00000,1.00000,1.00000,1.00000,0.40690,0.26720,-0.15270,-0.92280
6.8750,1.00000,1.00000,1.00000,1.00000,0.40690,0.26720,-0.15270,-0.92280
6.8920,1.00000,1.00000,1.00000,1.00000,0.40690,0.26720,-0.15270,-0.92280
6.9080,1.00000,1.00000,1.00000,1.00000,0.40690,0.26720,-0.15270,-0.92280
6.9250,1.00000,1.00000,1.00000,1.00000,0.40690,0.26720,-0.15270,-0.92280
6.9410,1.00000,1.00000,1.00000,1.00000,0.40690,0.26720,-0.15270,-0.92280
6.9580,1.00000,1.00000,1.00000,1.00000,0.40912,0.27790,-0.18080,-0.92330
6.9750,1.00000,1.00000,1.00000,1.00000,0.40912,0.27790,-0.18080,-0.92330
6.9920,1.00000,1.00000,1.00000,1.00000,0.40912,0.27790,-0.18080,-0.92330
7.0090,1.00000,1.00000,1.00000,1.00000,0.40912,0.27790,-0.18080,-0.92330
7.0250,1.00000,1.00000,1.00000,1.00000,0.40912,0.27790,-0.18080,-0.92330
7.0420,1.00000,1.00000,1.00000,1.00000,0.40912,0.27790,-0.18080,-0.92330
7.0590,1.00000,1.00000,1.00000,1.00000,0.40912,0.27790,-0.18080,-0.92330
7.0750,1.00000,1.00000,1.00000,1.00000,0.40880,0.28430,-0.18060,-0.92740
7.0910,1.00000,1.00000,1.00000,1.00000,0.41135,0.27060,-0.18910,-0.91130
7.1080,1.00000,1.00000,1.00000,1.00000,0.41103,0.26840,-0.18230,-0.91550
7.1240,1.00000,1.00000,1.00000,1.00000,0.41103,0.26840,-0.18230,-0.91550
7.1410,1.00000,1.00000,1.00000,1.00000,0.41103,0.26840,-0.18230,-0.91550
7.1580,1.00000,1.00000,1.00000,1.00000,0.41103,0.26840,-0.18230,-0.91550
7.1750,1.00000,1.00000,1.00000,1.00000,0.41103,0.26840,-0.18230,-0.91550
