#,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
14.6570,-1.00000,0.85253,0.00000,0.80551,1.00000,0.22960,0.24470,-0.92330
14.6740,-1.00000,0.85253,0.00000,0.80551,1.00000,0.22960,0.24470,-0.92330
14.6910,-1.00000,0.85098,0.00000,0.80032,1.00000,0.23230,0.24380,-0.91260
14.7080,-1.00000,0.85440,0.00000,0.80550,1.00000,0.23300,0.23670,-0.91910
14.7250,-1.00000,0.85440,0.00000,0.80550,1.00000,0.23300,0.23670,-0.91910
14.7420,-1.00000,0.85440,0.00000,0.80550,1.00000,0.23300,0.23670,-0.91910
14.7590,-1.00000,0.85346,0.00000,0.80810,1.00000,0.22720,0.24720,-0.91350
14.7760,-1.00000,0.85346,0.00000,0.80810,1.00000,0.22720,0.24720,-0.91350
14.7930,-1.00000,0.85346,0.00000,0.80810,1.00000,0.22720,0.24720,-0.91350
14.8100,-1.00000,0.84817,0.00000,0.80550,1.00000,0.23030,0.24380,-0.92230
14.8270,-1.00000,0.84939,0.00000,0.81264,1.00000,0.22470,0.24620,-0.91550
14.8440,-1.00000,0.84939,0.00000,0.81264,1.00000,0.22470,0.24620,-0.91550
14.8610,-1.00000,0.84939,0.00000,0.81264,1.00000,0.22470,0.24620,-0.91550
14.8780,-1.00000,0.84971,0.00000,0.81782,1.00000,0.22890,0.23960,-0.91430
14.8950,-1.00000,0.84971,0.00000,0.81782,1.00000,0.22890,0.23960,-0.91430
14.9120,-1.00000,0.84971,0.00000,0.81782,1.00000,0.22890,0.23960,-0.91430
14.9280,-1.00000,0.85095,0.00000,0.81329,1.00000,0.23420,0.24500,-0.91550
14.9440,-1.00000,0.85095,0.00000,0.81329,1.00000,0.23420,0.24500,-0.91550
14.9610,-1.00000,0.85095,0.00000,0.81329,1.00000,0.23420,0.24500,-0.91550
14.9770,-1.00000,0.85095,0.00000,0.81329,1.00000,0.23420,0.24500,-0.91550
14.9930,-1.00000,0.85903,0.00000,0.81199,1.00000,0.22980,0.23590,-0.91720
15.0090,-1.00000,0.86308,0.00000,0.81006,1.00000,0.22840,0.23570,-0.91110
15.0250,-1.00000,0.86308,0.00000,0.81006,1.00000,0.22840,0.23570,-0.91110
15.0410,-1.00000,0.86308,0.00000,0.81006,1.00000,0.22840,0.23570,-0.91110
15.0580,-1.00000,0.86245,0.00000,0.79842,1.00000,0.23010,0.23960,-0.91670
15.0740,-1.00000,0.86525,0.00000,0.80554,1.00000,0.22980,0.24110,-0.91650
15.0900,-1.00000,0.86525,0.00000,0.80554,1.00000,0.22980,0.24110,-0.91650
15.1060,-1.00000,0.86525,0.00000,0.80554,1.00000,0.22980,0.24110,-0.91650
15.1220,-1.00000,0.86091,0.00000,0.79000,1.00000,0.22790,0.25400,-0.91960
15.1380,-1.00000,0.86091,0.00000,0.79000,1.00000,0.22790,0.25400,-0.91960
15.1550,-1.00000,0.86091,0.00000,0.79000,1.00000,0.22790,0.25400,-0.91960
15.1720,-1.00000,0.86433,0.00000,0.79774,1.00000,0.23010,0.24180,-0.91350
15.1890,-1.00000,0.86619,0.00000,0.80227,1.00000,0.23250,0.25210,-0.91380
15.2060,-1.00000,0.86619,0.00000,0.80227,1.00000,0.23250,0.25210,-0.91380
15.2220,-1.00000,0.86619,0.00000,0.80227,1.00000,0.23250,0.25210,-0.91380
15.2390,-1.00000,0.87147,0.00000,0.81263,1.00000,0.23350,0.23720,-0.92820
15.2560,-1.00000,0.87147,0.00000,0.81263,1.00000,0.23350,0.23720,-0.92820
15.2720,-1.00000,0.87147,0.00000,0.81263,1.00000,0.23350,0.23720,-0.92820
15.2890,-1.00000,0.87333,0.00000,0.80746,1.00000,0.23130,0.24400,-0.91280
15.3060,-1.00000,0.87332,0.00000,0.81587,1.00000,0.23420,0.24080,-0.91720
15.3220,-1.00000,0.87332,0.00000,0.81587,1.00000,0.23420,0.24080,-0.91720
15.3380,-1.00000,0.87332,0.00000,0.81587,1.00000,0.23420,0.24080,-0.91720
15.3540,-1.00000,0.87269,0.00000,0.82106,1.00000,0.23080,0.24600,-0.91870
15.3710,-1.00000,0.87269,0.00000,0.82106,1.00000,0.23080,0.24600,-0.91870
15.3870,-1.00000,0.87269,0.00000,0.82106,1.00000,0.23080,0.24600,-0.91870
15.4030,-1.00000,0.87269,0.00000,0.82106,1.00000,0.23080,0.24600,-0.91870
15.4200,-1.00000,0.86864,0.00000,0.85017,1.00000,0.22740,0.24110,-0.91740
15.4360,-1.00000,0.86864,0.00000,0.85017,1.00000,0.22740,0.24110,-0.91740
15.4530,-1.00000,0.86864,0.00000,0.85017,1.00000,0.22740,0.24110,-0.91740
15.4710,-1.00000,0.86894,0.00000,0.82948,1.00000,0.22890,0.24420,-0.91570
15.4890,-1.00000,0.86894,0.00000,0.82948,1.00000,0.22890,0.24420,-0.91570
15.5050,-1.00000,0.86894,0.00000,0.82948,1.00000,0.22890,0.24420,-0.91570
15.5220,-1.00000,0.86894,0.00000,0.82948,1.00000,0.22890,0.24420,-0.91570
15.5390,-1.00000,0.85933,0.00000,0.80490,1.00000,0.22910,0.23770,-0.91960
15.5560,-1.00000,0.85933,0.00000,0.80490,1.00000,0.22910,0.23770,-0.91960
15.5730,-1.00000,0.85933,0.00000,0.80490,1.00000,0.22910,0.23770,-0.91960
15.5900,-1.00000,0.86150,0.00000,0.80750,1.00000,0.22960,0.24300,-0.91300
15.6060,-1.00000,0.86554,0.00000,0.80492,1.00000,0.23160,0.24640,-0.91520
15.6230,-1.00000,0.86554,0.00000,0.80492,1.00000,0.23160,0.24640,-0.91520
15.6400,-1.00000,0.86554,0.00000,0.80492,1.00000,0.23160,0.24640,-0.91520
15.6570,-1.00000,0.87177,0.00000,0.80557,1.00000,0.23030,0.24160,-0.91840
15.6740,-1.00000,0.87177,0.00000,0.80557,1.00000,0.23030,0.24160,-0.91840
15.6900,-1.00000,0.87177,0.00000,0.80557,1.00000,0.23030,0.24160,-0.91840
15.7070,-1.00000,0.87456,0.00000,0.80751,1.00000,0.22940,0.24180,-0.91990
15.7230,-1.00000,0.87892,0.00000,0.79975,1.00000,0.22980,0.24890,-0.91520
15.7400,-1.00000,0.87892,0.00000,0.79975,1.00000,0.22980,0.24890,-0.91520
15.7560,-1.00000,0.87892,0.00000,0.79975,1.00000,0.22980,0.24890,-0.91520
15.7730,-1.00000,0.87456,0.00000,0.80040,1.00000,0.22890,0.24180,-0.91770
15.7900,-1.00000,0.87456,0.00000,0.80040,1.00000,0.22890,0.24180,-0.91770
15.8060,-1.00000,0.87456,0.00000,0.80040,1.00000,0.22890,0.24180,-0.91770
15.8220,-1.00000,0.87456,0.00000,0.80040,1.00000,0.22890,0.24180,-0.91770
15.8380,-1.00000,0.87394,0.00000,0.80429,1.00000,0.23230,0.23450,-0.90870
15.8540,-1.00000,0.87394,0.00000,0.80429,1.00000,0.23230,0.23450,-0.90870
15.8700,-1.00000,0.87394,0.00000,0.80429,1.00000,0.23230,0.23450,-0.90870
15.8860,-1.00000,0.87767,0.00000,0.80169,1.00000,0.22810,0.25130,-0.90890
15.9040,-1.00000,0.86774,0.00000,0.80615,1.00000,0.23060,0.24770,-0.91940
15.9210,-1.00000,0.86774,0.00000,0.80615,1.00000,0.23060,0.24770,-0.91940
15.9380,-1.00000,0.86774,0.00000,0.80615,1.00000,0.23060,0.24770,-0.91940
15.9540,-1.00000,0.86339,0.00000,0.81326,1.00000,0.22960,0.24740,-0.91820
15.9700,-1.00000,0.86339,0.00000,0.81326,1.00000,0.22960,0.24740,-0.91820
15.9870,-1.00000,0.86339,0.00000,0.81326,1.00000,0.22960,0.24740,-0.91820
16.0040,-1.00000,0.86339,0.00000,0.81326,1.00000,0.22960,0.24740,-0.91820
16.0200,-1.00000,0.85781,0.00000,0.81001,1.00000,0.22590,0.24600,-0.91110
16.0360,-1.00000,0.85781,0.00000,0.81001,1.00000,0.22590,0.24600,-0.91110
16.0530,-1.00000,0.85781,0.00000,0.81001,1.00000,0.22590,0.24600,-0.91110
16.0700,-1.00000,0.86061,0.00000,0.80352,1.00000,0.23110,0.23860,-0.91960
16.0860,-1.00000,0.85749,0.00000,0.80740,1.00000,0.22940,0.23890,-0.91890
16.1020,-1.00000,0.85749,0.00000,0.80740,1.00000,0.22940,0.23890,-0.91890
16.1190,-1.00000,0.85749,0.00000,0.80740,1.00000,0.22940,0.23890,-0.91890
16.1350,-1.00000,0.85779,0.00000,0.79449,1.00000,0.23200,0.24060,-0.91770
16.1510,-1.00000,0.85779,0.00000,0.79449,1.00000,0.23200,0.24060,-0.91770
16.1680,-1.00000,0.85779,0.00000,0.79449,1.00000,0.23200,0.24060,-0.91770
16.1850,-1.00000,0.85779,0.00000,0.79449,1.00000,0.23200,0.24060,-0.91770
16.2020,-1.00000,0.85810,0.00000,0.79646,1.00000,0.22940,0.24720,-0.91430
16.2180,-1.00000,0.85810,0.00000,0.79646,1.00000,0.22940,0.24720,-0.91430
16.2350,-1.00000,0.85810,0.00000,0.79646,1.00000,0.22940,0.24720,-0.91430
16.2510,-1.00000,0.86400,0.00000,0.78869,1.00000,0.23010,0.24500,-0.91380
16.2670,-1.00000,0.86647,0.00000,0.77382,1.00000,0.23080,0.24160,-0.91650
16.2840,-1.00000,0.86647,0.00000,0.77382,1.00000,0.23080,0.24160,-0.91650
16.3010,-1.00000,0.86647,0.00000,0.77382,1.00000,0.23080,0.24160,-0.91650
16.3180,-1.00000,0.86740,0.00000,0.76670,1.00000,0.22590,0.25380,-0.91740
16.3350,-1.00000,0.86740,0.00000,0.76670,1.00000,0.22590,0.25380,-0.91740
16.3510,-1.00000,0.86740,0.00000,0.76670,1.00000,0.22590,0.25380,-0.91740
16.3670,-1.00000,0.86740,0.00000,0.76670,1.00000,0.22590,0.25380,-0.91740
16.3840,-1.00000,0.87083,0.00000,0.77446,1.00000,0.22980,0.24380,-0.91870
16.4000,-1.00000,0.87083,0.00000,0.77446,1.00000,0.22980,0.24380,-0.91870
16.4160,-1.00000,0.87083,0.00000,0.77446,1.00000,0.22980,0.24380,-0.91870
16.4330,-1.00000,0.86337,0.00000,0.77511,1.00000,0.23350,0.23250,-0.91820
16.4490,-1.00000,0.86337,0.00000,0.77511,1.00000,0.23350,0.23250,-0.91820
16.4660,-1.00000,0.86337,0.00000,0.77511,1.00000,0.23350,0.23250,-0.91820
16.4820,-1.00000,0.86337,0.00000,0.77511,1.00000,0.23350,0.23250,-0.91820
16.4980,-1.00000,0.85684,0.00000,0.78088,1.00000,0.22890,0.24130,-0.91940
16.5150,-1.00000,0.85684,0.00000,0.78088,1.00000,0.22890,0.24130,-0.91940
16.5320,-1.00000,0.85684,0.00000,0.78088,1.00000,0.22890,0.24130,-0.91940
16.5480,-1.00000,0.85841,0.00000,0.77828,1.00000,0.22840,0.24230,-0.91740
16.5660,-1.00000,0.85841,0.00000,0.77828,1.00000,0.22840,0.24230,-0.91740
16.5830,-1.00000,0.85841,0.00000,0.77828,1.00000,0.22840,0.24230,-0.91740
16.6000,-1.00000,0.85841,0.00000,0.77828,1.00000,0.22840,0.24230,-0.91740
16.6160,-1.00000,0.85936,0.00000,0.79188,1.00000,0.22810,0.24520,-0.91380
16.6320,-1.00000,0.85936,0.00000,0.79188,1.00000,0.22810,0.24520,-0.91380
16.6480,-1.00000,0.85936,0.00000,0.79188,1.00000,0.22810,0.24520,-0.91380
16.6650,-1.00000,0.85936,0.00000,0.79188,1.00000,0.22810,0.24520,-0.91380
16.6810,-1.00000,0.85999,0.00000,0.78799,1.00000,0.22810,0.24670,-0.91350
16.6980,-1.00000,0.85999,0.00000,0.78799,1.00000,0.22810,0.24670,-0.91350
16.7140,-1.00000,0.85999,0.00000,0.78799,1.00000,0.22810,0.24670,-0.91350
16.7310,-1.00000,0.86405,0.00000,0.78799,1.00000,0.22670,0.24960,-0.91400
16.7470,-1.00000,0.86405,0.00000,0.78799,1.00000,0.22670,0.24960,-0.91400
16.7630,-1.00000,0.86405,0.00000,0.78799,1.00000,0.22670,0.24960,-0.91400
16.7800,-1.00000,0.86405,0.00000,0.78799,1.00000,0.22670,0.24960,-0.91400
16.7970,-1.00000,0.86559,0.00000,0.80679,1.00000,0.23010,0.24790,-0.91670
16.8140,-1.00000,0.86964,0.00000,0.80164,1.00000,0.22840,0.24420,-0.92090
16.8300,-1.00000,0.86964,0.00000,0.80164,1.00000,0.22840,0.24420,-0.92090
16.8460,-1.00000,0.86964,0.00000,0.80164,1.00000,0.22840,0.24420,-0.92090
16.8630,-1.00000,0.86993,0.00000,0.79972,1.00000,0.22840,0.24350,-0.90820
16.8790,-1.00000,0.86993,0.00000,0.79972,1.00000,0.22840,0.24350,-0.90820
16.8970,-1.00000,0.86993,0.00000,0.79972,1.00000,0.22840,0.24350,-0.90820
16.9130,-1.00000,0.86714,0.00000,0.79972,1.00000,0.22740,0.24300,-0.91990
16.9300,-1.00000,0.86528,0.00000,0.80359,1.00000,0.23080,0.24420,-0.91480
16.9460,-1.00000,0.86528,0.00000,0.80359,1.00000,0.23080,0.24420,-0.91480
16.9630,-1.00000,0.86528,0.00000,0.80359,1.00000,0.23080,0.24420,-0.91480
16.9790,-1.00000,0.86557,0.00000,0.80037,1.00000,0.23250,0.24330,-0.91890
16.9950,-1.00000,0.86557,0.00000,0.80037,1.00000,0.23250,0.24330,-0.91890
17.0120,-1.00000,0.86557,0.00000,0.80037,1.00000,0.23250,0.24330,-0.91890
17.0280,-1.00000,0.86245,0.00000,0.78936,1.00000,0.23030,0.24500,-0.91260
17.0440,-1.00000,0.85996,0.00000,0.79260,1.00000,0.22670,0.23790,-0.91720
17.0600,-1.00000,0.85996,0.00000,0.79260,1.00000,0.22670,0.23790,-0.91720
17.0780,-1.00000,0.85996,0.00000,0.79260,1.00000,0.22670,0.23790,-0.91720
17.0950,-1.00000,0.85656,0.00000,0.78743,1.00000,0.22720,0.24200,-0.91720
17.1110,-1.00000,0.85469,0.00000,0.79002,1.00000,0.23300,0.23860,-0.91330
17.1270,-1.00000,0.85469,0.00000,0.79002,1.00000,0.23300,0.23860,-0.91330
17.1440,-1.00000,0.85469,0.00000,0.79002,1.00000,0.23300,0.23860,-0.91330
17.1600,-1.00000,0.85439,0.00000,0.79647,1.00000,0.23330,0.24640,-0.91720
17.1770,-1.00000,0.85439,0.00000,0.79647,1.00000,0.23330,0.24640,-0.91720
17.1930,-1.00000,0.85439,0.00000,0.79647,1.00000,0.23330,0.24640,-0.91720
17.2090,-1.00000,0.85346,0.00000,0.79647,1.00000,0.23110,0.24280,-0.91890
17.2260,-1.00000,0.85658,0.00000,0.78417,1.00000,0.22670,0.23960,-0.91160
17.2420,-1.00000,0.85658,0.00000,0.78417,1.00000,0.22670,0.23960,-0.91160
17.2590,-1.00000,0.85658,0.00000,0.78417,1.00000,0.22670,0.23960,-0.91160
17.2760,-1.00000,0.86093,0.00000,0.78158,1.00000,0.23250,0.23350,-0.91990
17.2920,-1.00000,0.86093,0.00000,0.78158,1.00000,0.23250,0.23350,-0.91990
17.3080,-1.00000,0.86093,0.00000,0.78158,1.00000,0.23250,0.23350,-0.91990
17.3250,-1.00000,0.86093,0.00000,0.78158,1.00000,0.23250,0.23350,-0.91990
17.3410,-1.00000,0.85938,0.00000,0.77770,1.00000,0.22890,0.23960,-0.92110
17.3580,-1.00000,0.85938,0.00000,0.77770,1.00000,0.22890,0.23960,-0.92110
17.3760,-1.00000,0.85938,0.00000,0.77770,1.00000,0.22890,0.23960,-0.92110
17.3920,-1.00000,0.86249,0.00000,0.77187,1.00000,0.23420,0.24840,-0.91060
17.4090,-1.00000,0.86621,0.00000,0.77641,1.00000,0.22350,0.24030,-0.91890
17.4260,-1.00000,0.86621,0.00000,0.77641,1.00000,0.22350,0.24030,-0.91890
17.4420,-1.00000,0.86621,0.00000,0.77641,1.00000,0.22350,0.24030,-0.91890
17.4580,-1.00000,0.86122,0.00000,0.77641,1.00000,0.23180,0.24910,-0.91570
17.4750,-1.00000,0.86122,0.00000,0.77641,1.00000,0.23180,0.24910,-0.91570
17.4910,-1.00000,0.86122,0.00000,0.77641,1.00000,0.23180,0.24910,-0.91570
17.5090,-1.00000,0.86153,0.00000,0.77123,1.00000,0.23500,0.23890,-0.92010
17.5260,-1.00000,0.85749,0.00000,0.77706,1.00000,0.23130,0.24230,-0.91040
17.5430,-1.00000,0.85749,0.00000,0.77706,1.00000,0.23130,0.24230,-0.91040
17.5600,-1.00000,0.85749,0.00000,0.77706,1.00000,0.23130,0.24230,-0.91040
17.5760,-1.00000,0.85374,0.00000,0.78483,1.00000,0.22810,0.24420,-0.91700
17.5930,-1.00000,0.85374,0.00000,0.78483,1.00000,0.22810,0.24420,-0.91700
17.6100,-1.00000,0.85374,0.00000,0.78483,1.00000,0.22810,0.24420,-0.91700
17.6260,-1.00000,0.85189,0.00000,0.78159,1.00000,0.23130,0.24230,-0.92040
17.6430,-1.00000,0.85904,0.00000,0.79775,1.00000,0.23010,0.24200,-0.91650
17.6600,-1.00000,0.85904,0.00000,0.79775,1.00000,0.23010,0.24200,-0.91650
17.6760,-1.00000,0.85904,0.00000,0.79775,1.00000,0.23010,0.24200,-0.91650
17.6920,-1.00000,0.85996,0.00000,0.80357,1.00000,0.23330,0.24200,-0.91990
17.7080,-1.00000,0.85996,0.00000,0.80357,1.00000,0.23330,0.24200,-0.91990
17.7240,-1.00000,0.85996,0.00000,0.80357,1.00000,0.23330,0.24200,-0.91990
17.7400,-1.00000,0.85996,0.00000,0.80357,1.00000,0.23330,0.24200,-0.91990
17.7560,-1.00000,0.86306,0.00000,0.81393,1.00000,0.22960,0.23910,-0.91620
17.7720,-1.00000,0.86586,0.00000,0.82105,1.00000,0.23010,0.24200,-0.92060
17.7880,-1.00000,0.86586,0.00000,0.82105,1.00000,0.23010,0.24200,-0.92060
17.8050,-1.00000,0.86586,0.00000,0.82105,1.00000,0.23010,0.24200,-0.92060
17.8220,-1.00000,0.86400,0.00000,0.83462,1.00000,0.23180,0.24030,-0.92700
17.8390,-1.00000,0.86400,0.00000,0.83462,1.00000,0.23180,0.24030,-0.92700
17.8560,-1.00000,0.86400,0.00000,0.83462,1.00000,0.23180,0.24030,-0.92700
17.8730,-1.00000,0.86150,0.00000,0.83978,1.00000,0.22690,0.24570,-0.91520
17.8900,-1.00000,0.86088,0.00000,0.83009,1.00000,0.23160,0.24450,-0.91620
17.9070,-1.00000,0.86088,0.00000,0.83009,1.00000,0.23160,0.24450,-0.91620
17.9230,-1.00000,0.86088,0.00000,0.83009,1.00000,0.23160,0.24450,-0.91620
17.9400,-1.00000,0.86491,0.00000,0.82558,1.00000,0.22980,0.24550,-0.91040
17.9570,-1.00000,0.86491,0.00000,0.82558,1.00000,0.22980,0.24550,-0.91040
17.9740,-1.00000,0.86491,0.00000,0.82558,1.00000,0.22980,0.24550,-0.91040
17.9910,-1.00000,0.86058,0.00000,0.82559,1.00000,0.23030,0.23670,-0.91600
18.0070,-1.00000,0.85841,0.00000,0.82235,1.00000,0.22450,0.24080,-0.91720
18.0240,-1.00000,0.85841,0.00000,0.82235,1.00000,0.22450,0.24080,-0.91720
18.0410,-1.00000,0.85841,0.00000,0.82235,1.00000,0.22450,0.24080,-0.91720
18.0580,-1.00000,0.85997,0.00000,0.80877,1.00000,0.23550,0.24720,-0.92650
18.0740,-1.00000,0.85997,0.00000,0.80877,1.00000,0.23550,0.24720,-0.92650
18.0920,-1.00000,0.85997,0.00000,0.80877,1.00000,0.23550,0.24720,-0.92650
18.1090,-1.00000,0.85873,0.00000,0.80554,1.00000,0.23450,0.23250,-0.91820
18.1250,-1.00000,0.85873,0.00000,0.80554,1.00000,0.23450,0.23250,-0.91820
18.1410,-1.00000,0.85873,0.00000,0.80554,1.00000,0.23450,0.23250,-0.91820
18.1580,-1.00000,0.85873,0.00000,0.80554,1.00000,0.23450,0.23250,-0.91820
18.1740,-1.00000,0.86277,0.00000,0.78355,1.00000,0.23350,0.24740,-0.91820
18.1900,-1.00000,0.86027,0.00000,0.78808,1.00000,0.23060,0.24280,-0.91380
18.2060,-1.00000,0.86027,0.00000,0.78808,1.00000,0.23060,0.24280,-0.91380
18.2230,-1.00000,0.86027,0.00000,0.78808,1.00000,0.23060,0.24280,-0.91380
18.2400,-1.00000,0.85717,0.00000,0.78291,1.00000,0.23160,0.24350,-0.91230
18.2560,-1.00000,0.85717,0.00000,0.78291,1.00000,0.23160,0.24350,-0.91230
18.2730,-1.00000,0.85717,0.00000,0.78291,1.00000,0.23160,0.24350,-0.91230
18.2890,-1.00000,0.85656,0.00000,0.77772,1.00000,0.23130,0.24280,-0.92180
18.3060,-1.00000,0.85470,0.00000,0.77642,1.00000,0.22770,0.24180,-0.91180
18.3230,-1.00000,0.85470,0.00000,0.77642,1.00000,0.22770,0.24180,-0.91180
18.3400,-1.00000,0.85470,0.00000,0.77642,1.00000,0.22770,0.24180,-0.91180
18.3570,-1.00000,0.85470,0.00000,0.77709,1.00000,0.22790,0.24230,-0.92210
18.3740,-1.00000,0.85470,0.00000,0.77709,1.00000,0.22790,0.24230,-0.92210
18.3900,-1.00000,0.85470,0.00000,0.77709,1.00000,0.22790,0.24230,-0.92210
18.4070,-1.00000,0.85470,0.00000,0.77709,1.00000,0.22790,0.24230,-0.92210
18.4240,-1.00000,0.86155,0.00000,0.80102,1.00000,0.23110,0.24380,-0.91840
18.4400,-1.00000,0.86155,0.00000,0.80102,1.00000,0.23110,0.24380,-0.91840
18.4560,-1.00000,0.86155,0.00000,0.80102,1.00000,0.23110,0.24380,-0.91840
18.4730,-1.00000,0.86685,0.00000,0.80491,1.00000,0.22940,0.24080,-0.91670
18.4890,-1.00000,0.86685,0.00000,0.80491,1.00000,0.22940,0.24080,-0.91670
18.5050,-1.00000,0.86685,0.00000,0.80491,1.00000,0.22940,0.24080,-0.91670
18.5220,-1.00000,0.86685,0.00000,0.80491,1.00000,0.22940,0.24080,-0.91670
18.5390,-1.00000,0.86683,0.00000,0.79066,1.00000,0.23230,0.24470,-0.91840
18.5560,-1.00000,0.86683,0.00000,0.79066,1.00000,0.23230,0.24470,-0.91840
18.5730,-1.00000,0.86683,0.00000,0.79066,1.00000,0.23230,0.24470,-0.91840
18.5890,-1.00000,0.86558,0.00000,0.80619,1.00000,0.23330,0.24470,-0.91890
18.6050,-1.00000,0.85748,0.00000,0.80811,1.00000,0.22980,0.24380,-0.91500
18.6220,-1.00000,0.85748,0.00000,0.80811,1.00000,0.22980,0.24380,-0.91500
18.6390,-1.00000,0.85748,0.00000,0.80811,1.00000,0.22980,0.24380,-0.91500
18.6550,-1.00000,0.85748,0.00000,0.81135,1.00000,0.23080,0.24380,-0.91620
18.6720,-1.00000,0.85748,0.00000,0.81135,1.00000,0.23080,0.24380,-0.91620
18.6880,-1.00000,0.85748,0.00000,0.81135,1.00000,0.23080,0.24380,-0.91620
18.7050,-1.00000,0.85560,0.00000,0.80618,1.00000,0.23110,0.24330,-0.91890
18.7220,-1.00000,0.85247,0.00000,0.80293,1.00000,0.22980,0.24110,-0.91450
18.7380,-1.00000,0.85185,0.00000,0.80358,1.00000,0.23470,0.24670,-0.91650
18.7560,-1.00000,0.85185,0.00000,0.80358,1.00000,0.23470,0.24670,-0.91650
18.7730,-1.00000,0.84843,0.00000,0.79451,1.00000,0.23060,0.24030,-0.91650
18.7900,-1.00000,0.84843,0.00000,0.79451,1.00000,0.23060,0.24030,-0.91650
18.8070,-1.00000,0.84843,0.00000,0.79451,1.00000,0.23060,0.24030,-0.91650
18.8230,-1.00000,0.84843,0.00000,0.79451,1.00000,0.23060,0.24030,-0.91650
18.8400,-1.00000,0.85559,0.00000,0.79839,1.00000,0.23230,0.25180,-0.91740
18.8560,-1.00000,0.85559,0.00000,0.79839,1.00000,0.23230,0.25180,-0.91740
18.8720,-1.00000,0.85559,0.00000,0.79839,1.00000,0.23230,0.25180,-0.91740
18.8890,-1.00000,0.86182,0.00000,0.79258,1.00000,0.23280,0.24280,-0.91280
18.9060,-1.00000,0.86214,0.00000,0.79258,1.00000,0.22940,0.24670,-0.91450
18.9220,-1.00000,0.86214,0.00000,0.79258,1.00000,0.22940,0.24670,-0.91450
18.9390,-1.00000,0.86214,0.00000,0.79258,1.00000,0.22940,0.24670,-0.91450
18.9550,-1.00000,0.85560,0.00000,0.81069,1.00000,0.23200,0.23720,-0.91280
18.9710,-1.00000,0.85436,0.00000,0.80682,1.00000,0.23300,0.23840,-0.91450
18.9880,-1.00000,0.85436,0.00000,0.80682,1.00000,0.23300,0.23840,-0.91450
19.0040,-1.00000,0.85436,0.00000,0.80682,1.00000,0.23300,0.23840,-0.91450
19.0200,-1.00000,0.85158,0.00000,0.79779,1.00000,0.23130,0.24690,-0.91500
19.0360,-1.00000,0.85158,0.00000,0.79779,1.00000,0.23130,0.24690,-0.91500
19.0530,-1.00000,0.85158,0.00000,0.79779,1.00000,0.23130,0.24690,-0.91500
19.0700,-1.00000,0.85221,0.00000,0.80231,1.00000,0.23230,0.24110,-0.91910
19.0870,-1.00000,0.84879,0.00000,0.80747,1.00000,0.22740,0.24740,-0.92520
19.1030,-1.00000,0.84879,0.00000,0.80747,1.00000,0.22740,0.24740,-0.92520
19.1190,-1.00000,0.84879,0.00000,0.80747,1.00000,0.22740,0.24740,-0.92520
19.1360,-1.00000,0.84132,0.00000,0.80424,1.00000,0.23250,0.24740,-0.91260
19.1530,-1.00000,0.84039,0.00000,0.80424,1.00000,0.23280,0.23590,-0.90840
19.1700,-1.00000,0.84039,0.00000,0.80424,1.00000,0.23280,0.23590,-0.90840
19.1880,-1.00000,0.83977,0.00000,0.80813,1.00000,0.22670,0.24330,-0.92330
19.2050,-1.00000,0.83914,0.00000,0.80167,1.00000,0.23670,0.24380,-0.91400
19.2220,-1.00000,0.83914,0.00000,0.80167,1.00000,0.23670,0.24380,-0.91400
19.2390,-1.00000,0.83914,0.00000,0.80167,1.00000,0.23670,0.24380,-0.91400
19.2560,-1.00000,0.84507,0.00000,0.79199,1.00000,0.23420,0.23990,-0.91280
19.2730,-1.00000,0.84507,0.00000,0.79199,1.00000,0.23420,0.23990,-0.91280
19.2900,-1.00000,0.84507,0.00000,0.79199,1.00000,0.23420,0.23990,-0.91280
19.3060,-1.00000,0.84381,0.00000,0.80103,1.00000,0.23230,0.24640,-0.91770
19.3230,-1.00000,0.84692,0.00000,0.80943,1.00000,0.23010,0.24860,-0.91820
19.3400,-1.00000,0.84692,0.00000,0.80943,1.00000,0.23010,0.24860,-0.91820
19.3560,-1.00000,0.84692,0.00000,0.80943,1.00000,0.23010,0.24860,-0.91820
19.3720,-1.00000,0.84411,0.00000,0.80815,1.00000,0.23280,0.24620,-0.91700
19.3880,-1.00000,0.84504,0.00000,0.81333,1.00000,0.23060,0.24180,-0.91650
19.4050,-1.00000,0.84504,0.00000,0.81333,1.00000,0.23060,0.24180,-0.91650
19.4210,-1.00000,0.84504,0.00000,0.81333,1.00000,0.23060,0.24180,-0.91650
19.4370,-1.00000,0.84380,0.00000,0.81395,1.00000,0.23130,0.24470,-0.91010
19.4540,-1.00000,0.84380,0.00000,0.81395,1.00000,0.23130,0.24470,-0.91010
19.4710,-1.00000,0.84380,0.00000,0.81395,1.00000,0.23130,0.24470,-0.91010
19.4880,-1.00000,0.84628,0.00000,0.81653,1.00000,0.22790,0.24960,-0.91940
19.5050,-1.00000,0.84816,0.00000,0.82688,1.00000,0.23010,0.24080,-0.91550
19.5220,-1.00000,0.84816,0.00000,0.82688,1.00000,0.23010,0.24080,-0.91550
19.5390,-1.00000,0.84816,0.00000,0.82688,1.00000,0.23010,0.24080,-0.91550
19.5560,-1.00000,0.84784,0.00000,0.82946,1.00000,0.23200,0.24520,-0.91890
19.5730,-1.00000,0.85002,0.00000,0.82946,1.00000,0.23180,0.24670,-0.92060
