time_s,Thumb,Index,Middle,Ring,Pinky
3.9880,-1.00000,-0.92362,-1.00000,-0.92436,-1.00000
4.0050,-1.00000,-0.92362,-1.00000,-0.92436,-1.00000
4.0220,-1.00000,-0.91503,-1.00000,-0.92436,-1.00000
4.0390,-1.00000,-0.91503,-1.00000,-0.92436,-1.00000
4.0560,-1.00000,-0.91503,-1.00000,-0.92436,-1.00000
4.0730,-1.00000,-0.91181,-1.00000,-0.92039,-1.00000
4.0890,-1.00000,-0.91181,-1.00000,-0.92039,-1.00000
4.1060,-1.00000,-0.91181,-1.00000,-0.92039,-1.00000
4.1230,-1.00000,-0.91181,-1.00000,-0.92039,-1.00000
4.1400,-1.00000,-0.92122,-1.00000,-0.92551,-1.00000
4.1560,-1.00000,-0.92845,-1.00000,-0.92721,-1.00000
4.1730,-1.00000,-0.92845,-1.00000,-0.92721,-1.00000
4.1910,-1.00000,-0.92845,-1.00000,-0.92721,-1.00000
4.2080,-1.00000,-0.92845,-1.00000,-0.92721,-1.00000
4.2240,-1.00000,-0.92845,-1.00000,-0.92721,-1.00000
4.2410,-1.00000,-0.92845,-1.00000,-0.92721,-1.00000
4.2580,-1.00000,-0.93043,-1.00000,-0.92212,-1.00000
4.2750,-1.00000,-0.93043,-1.00000,-0.92212,-1.00000
4.2920,-1.00000,-0.93043,-1.00000,-0.92212,-1.00000
4.3080,-1.00000,-0.93043,-1.00000,-0.92212,-1.00000
4.3250,-1.00000,-0.94251,-1.00000,-0.92665,-1.00000
4.3420,-1.00000,-0.94251,-1.00000,-0.92665,-1.00000
4.3590,-1.00000,-0.94251,-1.00000,-0.92665,-1.00000
4.3750,-1.00000,-0.93305,-1.00000,-0.92467,-1.00000
4.3920,-1.00000,-0.92899,-1.00000,-0.92410,-1.00000
4.4090,-1.00000,-0.92899,-1.00000,-0.92410,-1.00000
4.4250,-1.00000,-0.92899,-1.00000,-0.92410,-1.00000
4.4410,-1.00000,-0.91708,-1.00000,-0.91678,-1.00000
4.4570,-1.00000,-0.91708,-1.00000,-0.91678,-1.00000
4.4740,-1.00000,-0.91708,-1.00000,-0.91678,-1.00000
4.4910,-1.00000,-0.91708,-1.00000,-0.91678,-1.00000
4.5070,-1.00000,-0.91673,-1.00000,-0.90946,-1.00000
4.5240,-1.00000,-0.91673,-1.00000,-0.90946,-1.00000
4.5400,-1.00000,-0.91673,-1.00000,-0.90946,-1.00000
4.5570,-1.00000,-0.89094,-1.00000,-0.89093,-1.00000
4.5740,-1.00000,-0.78243,-1.00000,-0.78945,-0.95520
4.5900,-1.00000,-0.78243,-1.00000,-0.78945,-0.95520
4.6060,-1.00000,-0.78243,-1.00000,-0.78945,-0.95520
