#,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
9.7780,0.80230,0.73068,1.00000,1.00000,0.79682,0.35870,-0.12050,-0.91160
9.7950,0.79985,0.72920,1.00000,1.00000,0.76432,0.35400,-0.09880,-0.91230
9.8120,0.79985,0.72920,1.00000,1.00000,0.76432,0.35400,-0.09880,-0.91230
9.8280,0.79985,0.72920,1.00000,1.00000,0.76432,0.35400,-0.09880,-0.91230
9.8440,0.79949,0.72846,1.00000,1.00000,0.74354,0.36190,-0.08760,-0.89960
9.8600,0.79949,0.72846,1.00000,1.00000,0.74354,0.36190,-0.08760,-0.89960
9.8770,0.79949,0.72846,1.00000,1.00000,0.74354,0.36190,-0.08760,-0.89960
9.8940,0.79949,0.72846,1.00000,1.00000,0.74354,0.36190,-0.08760,-0.89960
9.9110,0.80654,0.71997,1.00000,1.00000,0.72029,0.34480,-0.10420,-0.91010
9.9280,0.80654,0.71997,1.00000,1.00000,0.72029,0.34480,-0.10420,-0.91010
9.9440,0.80654,0.71997,1.00000,1.00000,0.72029,0.34480,-0.10420,-0.91010
9.9610,0.80584,0.71776,1.00000,1.00000,0.70437,0.35500,-0.10830,-0.89060
9.9770,0.80584,0.71776,1.00000,1.00000,0.70437,0.35500,-0.10830,-0.89060
9.9940,0.80584,0.71776,1.00000,1.00000,0.70437,0.35500,-0.10830,-0.89060
10.0100,0.80584,0.71776,1.00000,1.00000,0.70437,0.35500,-0.10830,-0.89060
10.0260,0.80477,0.71222,1.00000,1.00000,0.68514,0.35650,-0.10130,-0.90210
10.0430,0.80477,0.71222,1.00000,1.00000,0.68514,0.35650,-0.10130,-0.90210
10.0590,0.80477,0.71222,1.00000,1.00000,0.68514,0.35650,-0.10130,-0.90210
10.0760,0.80513,0.71370,1.00000,1.00000,0.67572,0.34600,-0.08050,-0.88130
10.0930,0.80653,0.71370,1.00000,1.00000,0.67122,0.34820,-0.10660,-0.90620
10.1100,0.80653,0.71370,1.00000,1.00000,0.67122,0.34820,-0.10660,-0.90620
10.1270,0.80653,0.71370,1.00000,1.00000,0.67122,0.34820,-0.10660,-0.90620
10.1440,0.81461,0.70333,1.00000,1.00000,0.65890,0.35480,-0.09100,-0.91160
10.1610,0.81461,0.70333,1.00000,1.00000,0.65890,0.35480,-0.09100,-0.91160
10.1770,0.81461,0.70333,1.00000,1.00000,0.65890,0.35480,-0.09100,-0.91160
10.1940,0.81426,0.70406,1.00000,1.00000,0.65684,0.36330,-0.10540,-0.89210
10.2110,0.81144,0.70443,1.00000,1.00000,0.64862,0.35090,-0.10100,-0.92380
10.2270,0.81144,0.70443,1.00000,1.00000,0.64862,0.35090,-0.10100,-0.92380
10.2440,0.81144,0.70443,1.00000,1.00000,0.64862,0.35090,-0.10100,-0.92380
10.2600,0.81181,0.70406,1.00000,1.00000,0.63383,0.34430,-0.09490,-0.89650
10.2770,0.81321,0.70332,1.00000,1.00000,0.63259,0.34210,-0.10300,-0.90060
10.2940,0.81321,0.70332,1.00000,1.00000,0.63259,0.34210,-0.10300,-0.90060
10.3100,0.81321,0.70332,1.00000,1.00000,0.63259,0.34210,-0.10300,-0.90060
10.3270,0.81743,0.69999,1.00000,1.00000,0.62396,0.34230,-0.10930,-0.91010
10.3440,0.81743,0.69999,1.00000,1.00000,0.62396,0.34230,-0.10930,-0.91010
10.3610,0.81743,0.69999,1.00000,1.00000,0.62396,0.34230,-0.10930,-0.91010
10.3780,0.81566,0.70072,1.00000,1.00000,0.61859,0.35600,-0.09350,-0.90430
10.3960,0.81320,0.70034,1.00000,1.00000,0.61034,0.34040,-0.09350,-0.91480
10.4130,0.81320,0.70034,1.00000,1.00000,0.61034,0.34040,-0.09350,-0.91480
10.4290,0.81320,0.70034,1.00000,1.00000,0.61034,0.34040,-0.09350,-0.91480
10.4460,0.81426,0.70258,1.00000,1.00000,0.60252,0.33790,-0.09830,-0.90520
10.4630,0.81426,0.70258,1.00000,1.00000,0.60252,0.33790,-0.09830,-0.90520
10.4800,0.81426,0.70258,1.00000,1.00000,0.60252,0.33790,-0.09830,-0.90520
10.4960,0.80967,0.70035,1.00000,1.00000,0.59508,0.34310,-0.12050,-0.89040
10.5130,0.80896,0.69998,1.00000,1.00000,0.59135,0.34180,-0.10370,-0.90650
10.5300,0.80896,0.69998,1.00000,1.00000,0.59135,0.34180,-0.10370,-0.90650
10.5470,0.80896,0.69998,1.00000,1.00000,0.59135,0.34180,-0.10370,-0.90650
10.5630,0.80579,0.69850,1.00000,1.00000,0.58764,0.33720,-0.09690,-0.91110
10.5790,0.80579,0.69850,1.00000,1.00000,0.58764,0.33720,-0.09690,-0.91110
10.5960,0.80579,0.69850,1.00000,1.00000,0.58764,0.33720,-0.09690,-0.91110
10.6130,0.80579,0.69850,1.00000,1.00000,0.58764,0.33720,-0.09690,-0.91110
10.6290,0.79414,0.69848,1.00000,1.00000,0.56572,0.34010,-0.10370,-0.90910
10.6460,0.79414,0.69848,1.00000,1.00000,0.56572,0.34010,-0.10370,-0.90910
10.6630,0.79414,0.69848,1.00000,1.00000,0.56572,0.34010,-0.10370,-0.90910
10.6800,0.79486,0.69405,1.00000,1.00000,0.56075,0.33550,-0.09100,-0.91450
10.6960,0.79486,0.69405,1.00000,1.00000,0.56075,0.33550,-0.09100,-0.91450
10.7130,0.79486,0.69405,1.00000,1.00000,0.56075,0.33550,-0.09100,-0.91450
10.7300,0.79486,0.69405,1.00000,1.00000,0.56075,0.33550,-0.09100,-0.91450
10.7460,0.78287,0.69479,1.00000,1.00000,0.54874,0.35990,-0.11490,-0.91450
10.7620,0.78287,0.69182,1.00000,1.00000,0.54874,0.36430,-0.11440,-0.91040
10.7790,0.78287,0.69182,1.00000,1.00000,0.54874,0.36430,-0.11440,-0.91040
10.7960,0.78853,0.69257,1.00000,1.00000,0.54667,0.35110,-0.11030,-0.88860
10.8120,0.78429,0.69146,1.00000,1.00000,0.54003,0.34180,-0.11960,-0.88740
10.8290,0.78429,0.69146,1.00000,1.00000,0.54003,0.34180,-0.11960,-0.88740
10.8460,0.78429,0.69146,1.00000,1.00000,0.54003,0.34180,-0.11960,-0.88740
10.8630,0.78640,0.69257,1.00000,1.00000,0.52510,0.35280,-0.09440,-0.88550
10.8800,0.78640,0.69257,1.00000,1.00000,0.52510,0.35280,-0.09440,-0.88550
10.8960,0.78640,0.69257,1.00000,1.00000,0.52510,0.35280,-0.09440,-0.88550
10.9120,0.78640,0.69257,1.00000,1.00000,0.52510,0.35280,-0.09440,-0.88550
10.9290,0.78467,0.68887,1.00000,1.00000,0.51763,0.35430,-0.10220,-0.89430
10.9460,0.78467,0.68887,1.00000,1.00000,0.51763,0.35430,-0.10220,-0.89430
10.9630,0.78467,0.68887,1.00000,1.00000,0.51763,0.35430,-0.10220,-0.89430
10.9790,0.78114,0.69073,1.00000,1.00000,0.50974,0.36010,-0.11440,-0.90480
10.9960,0.78044,0.69110,1.00000,1.00000,0.50683,0.36110,-0.11100,-0.90480
11.0120,0.78044,0.69110,1.00000,1.00000,0.50683,0.36110,-0.11100,-0.90480
11.0290,0.78044,0.69110,1.00000,1.00000,0.50683,0.36110,-0.11100,-0.90480
11.0450,0.78926,0.68740,1.00000,1.00000,0.50102,0.34480,-0.10640,-0.89570
11.0620,0.78926,0.68740,1.00000,1.00000,0.50102,0.34480,-0.10640,-0.89570
11.0780,0.78926,0.68740,1.00000,1.00000,0.50102,0.34480,-0.10640,-0.89570
11.0950,0.78679,0.68814,1.00000,1.00000,0.49563,0.34820,-0.09200,-0.90480
11.1110,0.79279,0.68814,1.00000,1.00000,0.49605,0.34650,-0.08880,-0.91450
11.1270,0.79279,0.68814,1.00000,1.00000,0.49605,0.34650,-0.08880,-0.91450
11.1430,0.79279,0.68814,1.00000,1.00000,0.49605,0.34650,-0.08880,-0.91450
11.1600,0.79597,0.68812,1.00000,1.00000,0.49521,0.35550,-0.09250,-0.90350
11.1760,0.79457,0.68589,1.00000,1.00000,0.49563,0.35770,-0.09710,-0.90650
11.1920,0.79457,0.68589,1.00000,1.00000,0.49563,0.35770,-0.09710,-0.90650
11.2080,0.79457,0.68589,1.00000,1.00000,0.49563,0.35770,-0.09710,-0.90650
11.2240,0.80055,0.68627,1.00000,1.00000,0.49480,0.35450,-0.11490,-0.91500
11.2400,0.80055,0.68627,1.00000,1.00000,0.49480,0.35450,-0.11490,-0.91500
11.2560,0.80055,0.68627,1.00000,1.00000,0.49480,0.35450,-0.11490,-0.91500
11.2730,0.79772,0.68404,1.00000,1.00000,0.49313,0.34750,-0.10250,-0.91060
11.2890,0.80477,0.68404,1.00000,1.00000,0.49271,0.34940,-0.09910,-0.89670
11.3060,0.80477,0.68404,1.00000,1.00000,0.49271,0.34940,-0.09910,-0.89670
11.3220,0.80477,0.68404,1.00000,1.00000,0.49271,0.34940,-0.09910,-0.89670
11.3380,0.80230,0.68553,1.00000,1.00000,0.48772,0.35280,-0.10200,-0.91550
11.3540,0.79947,0.68404,1.00000,1.00000,0.48564,0.34970,-0.10300,-0.90280
11.3700,0.79947,0.68404,1.00000,1.00000,0.48564,0.34970,-0.10300,-0.90280
11.3860,0.79947,0.68404,1.00000,1.00000,0.48564,0.34970,-0.10300,-0.90280
11.4030,0.79244,0.68478,1.00000,1.00000,0.47897,0.35260,-0.11150,-0.89670
11.4190,0.79244,0.68478,1.00000,1.00000,0.47897,0.35260,-0.11150,-0.89670
11.4360,0.79244,0.68478,1.00000,1.00000,0.47897,0.35260,-0.11150,-0.89670
11.4530,0.79031,0.68183,1.00000,1.00000,0.47814,0.35160,-0.09830,-0.90300
11.4700,0.79031,0.68183,1.00000,1.00000,0.47814,0.35160,-0.09830,-0.90300
11.4860,0.79031,0.68183,1.00000,1.00000,0.47814,0.35160,-0.09830,-0.90300
11.5030,0.79031,0.68183,1.00000,1.00000,0.47814,0.35160,-0.09830,-0.90300
11.5190,0.78854,0.68220,1.00000,1.00000,0.47856,0.34570,-0.08340,-0.90820
11.5360,0.78854,0.68220,1.00000,1.00000,0.47856,0.34570,-0.08340,-0.90820
11.5530,0.78854,0.68220,1.00000,1.00000,0.47856,0.34570,-0.08340,-0.90820
11.5700,0.78854,0.68220,1.00000,1.00000,0.47856,0.34570,-0.08340,-0.90820
11.5870,0.77726,0.68665,1.00000,1.00000,0.47314,0.34770,-0.10000,-0.90130
11.6040,0.77867,0.69256,1.00000,1.00000,0.46771,0.33750,-0.10030,-0.88990
11.6200,0.77867,0.69256,1.00000,1.00000,0.46771,0.33750,-0.10030,-0.88990
11.6370,0.77620,0.69479,1.00000,1.00000,0.46521,0.34160,-0.08930,-0.89740
11.6540,0.77620,0.69479,1.00000,1.00000,0.46521,0.34160,-0.08930,-0.89740
11.6700,0.77620,0.69479,1.00000,1.00000,0.46521,0.34160,-0.08930,-0.89740
11.6860,0.77620,0.69479,1.00000,1.00000,0.46521,0.34160,-0.08930,-0.89740
11.7030,0.77124,0.69589,1.00000,1.00000,0.45894,0.34450,-0.09130,-0.91450
11.7200,0.77124,0.69589,1.00000,1.00000,0.45894,0.34450,-0.09130,-0.91450
11.7370,0.77124,0.69589,1.00000,1.00000,0.45894,0.34450,-0.09130,-0.91450
11.7530,0.77124,0.69589,1.00000,1.00000,0.45894,0.34450,-0.09130,-0.91450
11.7710,0.77655,0.69588,1.00000,1.00000,0.45935,0.36670,-0.11420,-0.90820
11.7870,0.77655,0.69588,1.00000,1.00000,0.45935,0.36670,-0.11420,-0.90820
11.8040,0.77655,0.69588,1.00000,1.00000,0.45935,0.36670,-0.11420,-0.90820
11.8210,0.77759,0.69403,1.00000,1.00000,0.46019,0.35600,-0.10960,-0.91090
11.8380,0.77759,0.69403,1.00000,1.00000,0.46019,0.35600,-0.10960,-0.91090
11.8540,0.77759,0.69403,1.00000,1.00000,0.46019,0.35600,-0.10960,-0.91090
11.8710,0.77759,0.69403,1.00000,1.00000,0.46019,0.35600,-0.10960,-0.91090
11.8880,0.77581,0.68959,1.00000,1.00000,0.46395,0.34790,-0.11420,-0.90690
11.9040,0.77581,0.68959,1.00000,1.00000,0.46395,0.34790,-0.11420,-0.90690
11.9210,0.77581,0.68959,1.00000,1.00000,0.46395,0.34790,-0.11420,-0.90690
11.9370,0.77758,0.68737,1.00000,1.00000,0.46436,0.34210,-0.09440,-0.90720
11.9530,0.78253,0.68551,1.00000,1.00000,0.46645,0.33960,-0.08420,-0.89770
11.9690,0.78253,0.68551,1.00000,1.00000,0.46645,0.33960,-0.08420,-0.89770
11.9850,0.78253,0.68551,1.00000,1.00000,0.46645,0.33960,-0.08420,-0.89770
12.0020,0.79276,0.68033,1.00000,1.00000,0.47188,0.36260,-0.10490,-0.90890
12.0180,0.79276,0.68033,1.00000,1.00000,0.47188,0.36260,-0.10490,-0.90890
12.0340,0.79276,0.68033,1.00000,1.00000,0.47188,0.36260,-0.10490,-0.90890
12.0510,0.79276,0.68033,1.00000,1.00000,0.47188,0.36260,-0.10490,-0.90890
12.0680,0.79134,0.67922,1.00000,1.00000,0.47104,0.35400,-0.11610,-0.90380
12.0850,0.79134,0.67922,1.00000,1.00000,0.47104,0.35400,-0.11610,-0.90380
12.1020,0.79134,0.67922,1.00000,1.00000,0.47104,0.35400,-0.11610,-0.90380
12.1200,0.78961,0.68478,1.00000,1.00000,0.46562,0.34210,-0.09640,-0.89330
12.1370,0.78926,0.68404,1.00000,1.00000,0.46521,0.34500,-0.10590,-0.89280
12.1530,0.78926,0.68404,1.00000,1.00000,0.46521,0.34500,-0.10590,-0.89280
12.1700,0.78926,0.68404,1.00000,1.00000,0.46521,0.34500,-0.10590,-0.89280
12.1870,0.78928,0.68107,1.00000,1.00000,0.46396,0.34650,-0.08590,-0.89770
12.2030,0.78928,0.68107,1.00000,1.00000,0.46396,0.34650,-0.08590,-0.89770
12.2190,0.78928,0.68107,1.00000,1.00000,0.46396,0.34650,-0.08590,-0.89770
12.2360,0.78858,0.68033,1.00000,1.00000,0.46187,0.34790,-0.09740,-0.89910
12.2530,0.78858,0.68033,1.00000,1.00000,0.46187,0.34790,-0.09740,-0.89910
12.2700,0.78858,0.68033,1.00000,1.00000,0.46187,0.34790,-0.09740,-0.89910
12.2870,0.78858,0.68033,1.00000,1.00000,0.46187,0.34790,-0.09740,-0.89910
12.3040,0.78645,0.67995,1.00000,1.00000,0.46228,0.35110,-0.10980,-0.90480
12.3200,0.78645,0.67995,1.00000,1.00000,0.46228,0.35110,-0.10980,-0.90480
12.3360,0.78645,0.67995,1.00000,1.00000,0.46228,0.35110,-0.10980,-0.90480
12.3520,0.78715,0.67884,1.00000,1.00000,0.46103,0.35260,-0.10880,-0.90650
12.3680,0.77974,0.67550,1.00000,1.00000,0.45644,0.35400,-0.09640,-0.90620
12.3840,0.78114,0.66659,1.00000,0.96580,0.45059,0.34530,-0.10390,-0.89740
12.4000,0.78114,0.66659,1.00000,0.96580,0.45059,0.34530,-0.10390,-0.89740
12.4160,0.78432,0.66399,1.00000,0.97721,0.45059,0.34360,-0.10270,-0.89570
12.4320,0.78432,0.66399,1.00000,0.97721,0.45059,0.34360,-0.10270,-0.89570
12.4480,0.78432,0.66399,1.00000,0.97721,0.45059,0.34360,-0.10270,-0.89570
12.4640,0.78432,0.66399,1.00000,0.97721,0.45059,0.34360,-0.10270,-0.89570
12.4800,0.78007,0.66585,1.00000,0.96005,0.44683,0.34180,-0.08490,-0.90040
12.4960,0.78218,0.66660,1.00000,0.94964,0.44892,0.34010,-0.08250,-0.90550
12.5120,0.78218,0.66660,1.00000,0.94964,0.44892,0.34010,-0.08250,-0.90550
12.5280,0.78218,0.66660,1.00000,0.94964,0.44892,0.34010,-0.08250,-0.90550
12.5450,0.78431,0.66660,1.00000,0.95307,0.44725,0.35890,-0.11690,-0.90080
12.5620,0.78431,0.66660,1.00000,0.95307,0.44725,0.35890,-0.11690,-0.90080
12.5790,0.78431,0.66660,1.00000,0.95307,0.44725,0.35890,-0.11690,-0.90080
12.5960,0.78114,0.66511,1.00000,0.95879,0.44474,0.35210,-0.10370,-0.89890
12.6130,0.77865,0.66511,1.00000,0.95993,0.44432,0.35090,-0.08200,-0.89650
12.6300,0.77865,0.66511,1.00000,0.95993,0.44432,0.35090,-0.08200,-0.89650
12.6470,0.77865,0.66511,1.00000,0.95993,0.44432,0.35090,-0.08200,-0.89650
12.6640,0.78008,0.66660,1.00000,0.96109,0.44265,0.36060,-0.10760,-0.89690
12.6810,0.78008,0.66660,1.00000,0.96109,0.44265,0.36060,-0.10760,-0.89690
12.6990,0.78008,0.66660,1.00000,0.96109,0.44265,0.36060,-0.10760,-0.89690
12.7150,0.77938,0.66958,1.00000,0.96912,0.44306,0.36110,-0.12150,-0.89790
12.7320,0.77302,0.66846,1.00000,0.95535,0.44307,0.34700,-0.10930,-0.89670
12.7480,0.77302,0.66846,1.00000,0.95535,0.44307,0.34700,-0.10930,-0.89670
12.7650,0.77302,0.66846,1.00000,0.95535,0.44307,0.34700,-0.10930,-0.89670
12.7820,0.77197,0.66957,1.00000,0.97706,0.43931,0.35060,-0.08150,-0.89690
12.7990,0.77197,0.66957,1.00000,0.97706,0.43931,0.35060,-0.08150,-0.89690
12.8160,0.77197,0.66957,1.00000,0.97706,0.43931,0.35060,-0.08150,-0.89690
12.8320,0.77197,0.66957,1.00000,0.97706,0.43931,0.35060,-0.08150,-0.89690
12.8480,0.77197,0.66697,1.00000,0.97806,0.44056,0.35750,-0.11470,-0.90480
12.8640,0.77197,0.66697,1.00000,0.97806,0.44056,0.35750,-0.11470,-0.90480
12.8810,0.77197,0.66697,1.00000,0.97806,0.44056,0.35750,-0.11470,-0.90480
12.8980,0.78010,0.66660,1.00000,0.96550,0.44390,0.34940,-0.11860,-0.90840
12.9160,0.77975,0.66585,1.00000,0.96321,0.44473,0.35110,-0.12050,-0.90550
12.9320,0.77975,0.66585,1.00000,0.96321,0.44473,0.35110,-0.12050,-0.90550
12.9480,0.77975,0.66585,1.00000,0.96321,0.44473,0.35110,-0.12050,-0.90550
12.9640,0.77762,0.66731,1.00000,0.97254,0.44473,0.35040,-0.10490,-0.91620
12.9800,0.77762,0.66731,1.00000,0.97254,0.44473,0.35040,-0.10490,-0.91620
12.9960,0.77762,0.66731,1.00000,0.97254,0.44473,0.35040,-0.10490,-0.91620
13.0130,0.77762,0.66731,1.00000,0.97254,0.44473,0.35040,-0.10490,-0.91620
13.0290,0.77232,0.66285,1.00000,0.98989,0.44223,0.35330,-0.06950,-0.90430
13.0450,0.77232,0.66285,1.00000,0.98989,0.44223,0.35330,-0.06950,-0.90430
13.0620,0.77232,0.66285,1.00000,0.98989,0.44223,0.35330,-0.06950,-0.90430
13.0790,0.77019,0.66136,1.00000,0.99561,0.44181,0.35530,-0.11790,-0.89870
13.0960,0.77090,0.65988,1.00000,0.98878,0.44181,0.36230,-0.13520,-0.90080
13.1130,0.77090,0.65988,1.00000,0.98878,0.44181,0.36230,-0.13520,-0.90080
13.1290,0.77090,0.65988,1.00000,0.98878,0.44181,0.36230,-0.13520,-0.90080
13.1460,0.76594,0.66099,1.00000,0.97855,0.44056,0.35840,-0.09030,-0.89690
13.1620,0.76594,0.66099,1.00000,0.97855,0.44056,0.35840,-0.09030,-0.89690
13.1790,0.76594,0.66099,1.00000,0.97855,0.44056,0.35840,-0.09030,-0.89690
13.1960,0.76418,0.66099,1.00000,0.97969,0.43847,0.35530,-0.10980,-0.90060
13.2130,0.76064,0.66285,1.00000,0.97969,0.43597,0.36060,-0.11760,-0.89990
13.2300,0.76064,0.66285,1.00000,0.97969,0.43597,0.36060,-0.11760,-0.89990
13.2470,0.76064,0.66285,1.00000,0.97969,0.43597,0.36060,-0.11760,-0.89990
13.2640,0.75712,0.66213,1.00000,0.99006,0.43387,0.35670,-0.10710,-0.91040
13.2800,0.75712,0.66213,1.00000,0.99006,0.43387,0.35670,-0.10710,-0.91040
13.2960,0.75712,0.66213,1.00000,0.99006,0.43387,0.35670,-0.10710,-0.91040
13.3120,0.75712,0.66213,1.00000,0.99006,0.43387,0.35670,-0.10710,-0.91040
13.3280,0.76490,0.66250,1.00000,0.98090,0.43387,0.35140,-0.08150,-0.91350
13.3440,0.76490,0.66250,1.00000,0.98090,0.43387,0.35140,-0.08150,-0.91350
13.3610,0.76490,0.66250,1.00000,0.98090,0.43387,0.35140,-0.08150,-0.91350
13.3780,0.76277,0.65916,1.00000,0.95786,0.43513,0.36190,-0.10710,-0.90180
13.3940,0.75958,0.66102,1.00000,0.95329,0.43387,0.35500,-0.09860,-0.90280
13.4110,0.75958,0.66102,1.00000,0.95329,0.43387,0.35500,-0.09860,-0.90280
13.4280,0.75958,0.66102,1.00000,0.95329,0.43387,0.35500,-0.09860,-0.90280
13.4460,0.75641,0.66065,1.00000,0.95778,0.42759,0.35310,-0.09420,-0.90080
13.4630,0.75641,0.66065,1.00000,0.95778,0.42759,0.35310,-0.09420,-0.90080
13.4800,0.75641,0.66065,1.00000,0.95778,0.42759,0.35310,-0.09420,-0.90080
13.4970,0.76031,0.65768,1.00000,0.95205,0.43010,0.35650,-0.09470,-0.90130
13.5140,0.76031,0.65768,1.00000,0.95205,0.43010,0.35650,-0.09470,-0.90130
13.5310,0.76031,0.65768,1.00000,0.95205,0.43010,0.35650,-0.09470,-0.90130
13.5470,0.76031,0.65768,1.00000,0.95205,0.43010,0.35650,-0.09470,-0.90130
13.5640,0.76421,0.65768,1.00000,0.93588,0.42969,0.35140,-0.09590,-0.90260
13.5800,0.76774,0.65806,1.00000,0.92430,0.43094,0.36820,-0.08910,-0.89620
13.5960,0.76774,0.65806,1.00000,0.92430,0.43094,0.36820,-0.08910,-0.89620
13.6140,0.76739,0.65470,1.00000,0.92545,0.43178,0.35970,-0.06980,-0.90890
13.6310,0.76492,0.65247,1.00000,0.92203,0.43345,0.35360,-0.11540,-0.90520
13.6470,0.76492,0.65247,1.00000,0.92203,0.43345,0.35360,-0.11540,-0.90520
13.6630,0.76492,0.65247,1.00000,0.92203,0.43345,0.35360,-0.11540,-0.90520
13.6790,0.76491,0.65247,1.00000,0.93712,0.43260,0.34750,-0.10390,-0.89870
13.6950,0.77410,0.64875,1.00000,0.94292,0.43553,0.34600,-0.09760,-0.89890
13.7110,0.77410,0.64875,1.00000,0.94292,0.43553,0.34600,-0.09760,-0.89890
13.7280,0.77410,0.64875,1.00000,0.94292,0.43553,0.34600,-0.09760,-0.89890
13.7450,0.77268,0.64726,1.00000,0.93491,0.43720,0.35400,-0.08830,-0.89910
13.7620,0.77268,0.64726,1.00000,0.93491,0.43720,0.35400,-0.08830,-0.89910
13.7780,0.77268,0.64726,1.00000,0.93491,0.43720,0.35400,-0.08830,-0.89910
13.7950,0.77339,0.64651,1.00000,0.93491,0.43720,0.36040,-0.09830,-0.90110
13.8110,0.77339,0.64651,1.00000,0.93491,0.43720,0.36040,-0.09830,-0.90110
13.8270,0.77339,0.64651,1.00000,0.93491,0.43720,0.36040,-0.09830,-0.90110
13.8430,0.77339,0.64651,1.00000,0.93491,0.43720,0.36040,-0.09830,-0.90110
13.8590,0.77021,0.64129,1.00000,0.94073,0.43636,0.33920,-0.09710,-0.88860
13.8760,0.77092,0.63720,1.00000,0.92465,0.43678,0.35110,-0.10390,-0.89960
13.8930,0.77092,0.63720,1.00000,0.92465,0.43678,0.35110,-0.10390,-0.89960
13.9090,0.77092,0.63720,1.00000,0.92465,0.43678,0.35110,-0.10390,-0.89960
13.9260,0.76632,0.64278,1.00000,0.92351,0.43135,0.34750,-0.08340,-0.91230
13.9430,0.76632,0.64278,1.00000,0.92351,0.43135,0.34750,-0.08340,-0.91230
13.9600,0.76632,0.64278,1.00000,0.92351,0.43135,0.34750,-0.08340,-0.91230
13.9780,0.76950,0.64054,1.00000,0.91309,0.43010,0.35600,-0.08860,-0.90600
13.9950,0.76031,0.64129,1.00000,0.93154,0.42842,0.35110,-0.11030,-0.90890
14.0120,0.76031,0.64129,1.00000,0.93154,0.42842,0.35110,-0.11030,-0.90890
14.0290,0.76031,0.64129,1.00000,0.93154,0.42842,0.35110,-0.11030,-0.90890
14.0460,0.75997,0.64129,1.00000,0.92810,0.43010,0.35970,-0.10150,-0.89160
14.0630,0.75997,0.64129,1.00000,0.92810,0.43010,0.35970,-0.10150,-0.89160
14.0800,0.75997,0.64129,1.00000,0.92810,0.43010,0.35970,-0.10150,-0.89160
14.0970,0.76102,0.64204,1.00000,0.93617,0.42885,0.34400,-0.09000,-0.90870
14.1140,0.76279,0.64167,1.00000,0.94074,0.42634,0.35670,-0.11590,-0.90300
14.1300,0.76279,0.64167,1.00000,0.94074,0.42634,0.35670,-0.11590,-0.90300
14.1460,0.76279,0.64167,1.00000,0.94074,0.42634,0.35670,-0.11590,-0.90300
14.1620,0.76031,0.64279,1.00000,0.95793,0.42634,0.35110,-0.10590,-0.88280
14.1790,0.76031,0.64279,1.00000,0.95793,0.42634,0.35110,-0.10590,-0.88280
14.1960,0.76031,0.64279,1.00000,0.95793,0.42634,0.35110,-0.10590,-0.88280
14.2120,0.76031,0.64279,1.00000,0.95793,0.42634,0.35110,-0.10590,-0.88280
14.2280,0.76101,0.64130,1.00000,0.95325,0.42550,0.36140,-0.10540,-0.89040
14.2450,0.76101,0.64130,1.00000,0.95325,0.42550,0.36140,-0.10540,-0.89040
14.2630,0.76101,0.64130,1.00000,0.95325,0.42550,0.36140,-0.10540,-0.89040
14.2800,0.76278,0.63870,1.00000,0.95210,0.42130,0.34380,-0.09760,-0.89940
14.2960,0.75889,0.63758,1.00000,0.94295,0.41790,0.34870,-0.11130,-0.89870
14.3120,0.75889,0.63758,1.00000,0.94295,0.41790,0.34870,-0.11130,-0.89870
14.3280,0.75889,0.63758,1.00000,0.94295,0.41790,0.34870,-0.11130,-0.89870
14.3440,0.75321,0.64386,1.00000,0.94983,0.41498,0.34400,-0.08810,-0.90690
14.3610,0.75321,0.64386,1.00000,0.94983,0.41498,0.34400,-0.08810,-0.90690
14.3770,0.75321,0.64386,1.00000,0.94983,0.41498,0.34400,-0.08810,-0.90690
14.3930,0.75251,0.64124,1.00000,0.96376,0.41540,0.34530,-0.09200,-0.90870
14.4090,0.75251,0.64124,1.00000,0.96376,0.41540,0.34530,-0.09200,-0.90870
14.4250,0.75251,0.64124,1.00000,0.96376,0.41540,0.34530,-0.09200,-0.90870
14.4410,0.75251,0.64124,1.00000,0.96376,0.41540,0.34530,-0.09200,-0.90870
14.4570,0.74685,0.64347,1.00000,0.95803,0.41582,0.34820,-0.09560,-0.90450
14.4740,0.73942,0.64421,1.00000,0.96604,0.40741,0.34890,-0.09660,-0.90520
14.4910,0.73942,0.64421,1.00000,0.96604,0.40741,0.34890,-0.09660,-0.90520
14.5080,0.73942,0.64421,1.00000,0.96604,0.40741,0.34890,-0.09660,-0.90520
14.5240,0.73694,0.64197,1.00000,0.96032,0.40994,0.34570,-0.10570,-0.90720
14.5400,0.73694,0.64197,1.00000,0.96032,0.40994,0.34570,-0.10570,-0.90720
14.5570,0.73694,0.64197,1.00000,0.96032,0.40994,0.34570,-0.10570,-0.90720
14.5740,0.73694,0.64197,1.00000,0.96032,0.40994,0.34570,-0.10570,-0.90720
14.5910,0.73621,0.64159,1.00000,0.93950,0.41250,0.33890,-0.09000,-0.90260
14.6080,0.73621,0.64159,1.00000,0.93950,0.41250,0.33890,-0.09000,-0.90260
14.6250,0.73621,0.64159,1.00000,0.93950,0.41250,0.33890,-0.09000,-0.90260
14.6410,0.73585,0.64047,1.00000,0.94179,0.41083,0.33550,-0.09830,-0.89990
14.6580,0.73585,0.64047,1.00000,0.94179,0.41083,0.33550,-0.09830,-0.89990
14.6740,0.73585,0.64047,1.00000,0.94179,0.41083,0.33550,-0.09830,-0.89990
14.6900,0.73585,0.64047,1.00000,0.94179,0.41083,0.33550,-0.09830,-0.89990
